,date,long,lat,num
116,2017-06-01 09:47:00,7.6745,45.075,1
117,2017-06-01 09:47:00,7.6895,45.064,1
118,2017-06-01 09:48:00,7.6745,45.069500000000005,1
119,2017-06-01 09:48:00,7.682,45.075,1
120,2017-06-01 09:48:00,7.6965,45.105,2
121,2017-06-01 09:50:00,7.682,45.058,1
122,2017-06-01 09:50:00,7.6965,45.087,1
123,2017-06-01 09:51:00,7.682,45.075,1
124,2017-06-01 09:52:00,7.6745,45.064,1
125,2017-06-01 09:53:00,7.6594999999999995,45.075,1
126,2017-06-01 09:54:00,7.6745,45.069500000000005,1
127,2017-06-01 09:55:00,7.682,45.075,1
128,2017-06-01 09:59:00,7.6895,45.064,1
129,2017-06-01 10:00:00,7.6445,45.04,1
130,2017-06-01 10:00:00,7.7115,45.069500000000005,1
131,2017-06-01 10:02:00,7.667,45.052,1
132,2017-06-01 10:03:00,7.667,45.064,1
133,2017-06-01 10:04:00,7.667,45.052,1
134,2017-06-01 10:05:00,7.6445,45.04,1
135,2017-06-01 10:05:00,7.651999999999999,45.093,1
136,2017-06-01 10:06:00,7.682,45.075,1
137,2017-06-01 10:07:00,7.667,45.052,1
138,2017-06-01 10:07:00,7.667,45.064,1
139,2017-06-01 10:07:00,7.667,45.075,1
140,2017-06-01 10:09:00,7.6745,45.064,1
141,2017-06-01 10:10:00,7.622,45.04,1
142,2017-06-01 10:10:00,7.667,45.064,1
143,2017-06-01 10:12:00,7.667,45.064,1
144,2017-06-01 10:12:00,7.667,45.075,1
145,2017-06-01 10:12:00,7.6745,45.064,1
146,2017-06-01 10:14:00,7.667,45.052,1
147,2017-06-01 10:14:00,7.6895,45.064,1
148,2017-06-01 10:15:00,7.622,45.04,1
149,2017-06-01 10:16:00,7.6594999999999995,45.075,1
150,2017-06-01 10:16:00,7.667,45.064,1
151,2017-06-01 10:16:00,7.6745,45.058,1
152,2017-06-01 10:18:00,7.682,45.075,1
153,2017-06-01 10:18:00,7.6895,45.075,1
