id,date,via,num,lat,long
12180,2017-06-18 03:32:00,PIAZZA RISORGIMENTO 8,1,45.07915248,7.65319181
12181,2017-06-18 03:33:00,PIAZZA RISORGIMENTO 8,1,45.07915248,7.65319181
12182,2017-06-18 03:35:00,PIAZZA RISORGIMENTO 26,1,45.07979828,7.65252750
12183,2017-06-18 03:36:00,PIAZZA RISORGIMENTO 26,1,45.07979828,7.65252750
12184,2017-06-18 03:37:00,PIAZZA RISORGIMENTO 28,1,45.07981515,7.65236699
12185,2017-06-18 03:37:00,PIAZZA RISORGIMENTO 8,1,45.07915248,7.65319181
12186,2017-06-18 03:40:00,PIAZZA RISORGIMENTO 24,1,45.07976710,7.65273205
12187,2017-06-18 06:17:00,VIA ASCANIO VITTOZZI 3,1,45.06146354,7.69926034
12188,2017-06-18 06:17:00,VIA UMBERTO COSMO 4,1,45.06250803,7.70059984
12189,2017-06-18 06:18:00,VIA UMBERTO COSMO 4,1,45.06250803,7.70059984
12190,2017-06-18 06:19:00,VIA ASCANIO VITTOZZI 9,1,45.06100972,7.69867894
12191,2017-06-18 06:19:00,VIA UMBERTO COSMO 4,1,45.06250803,7.70059984
12192,2017-06-18 06:20:00,PIAZZA GRAN MADRE DI DIO 14,1,45.06184006,7.69992339
12193,2017-06-18 06:20:00,VIA UMBERTO COSMO 6,1,45.06264231,7.70077232
12194,2017-06-18 06:20:00,VIA UMBERTO COSMO 4,1,45.06250803,7.70059984
12195,2017-06-18 06:25:00,PIAZZA GRAN MADRE DI DIO 7,1,45.06246972,7.69981303
12196,2017-06-18 08:10:00,VIA UMBERTO COSMO 13,1,45.06276304,7.70074447
12197,2017-06-18 08:20:00,VIA BOSTON 112,1,45.04287142,7.63493582
12198,2017-06-18 09:12:00,VIA VICENZA 16,1,45.08489875,7.66414304
12199,2017-06-18 09:20:00,VIA SAN MASSIMO 21,2,,
12200,2017-06-18 09:25:00,VIA SANTORRE SANTAROSA 10,1,45.06243626,7.70147932
12201,2017-06-18 10:00:00,VIA UMBERTO COSMO 4,1,45.06250803,7.70059984
12202,2017-06-18 10:15:00,VIA PRINCIPE TOMMASO 30,1,45.05658462,7.68064996
12203,2017-06-18 10:40:00,PIAZZA CASTELLO 29,2,45.06983129,7.68641682
12204,2017-06-18 10:45:00,PIAZZA CASTELLO 29,1,45.06983129,7.68641682
12205,2017-06-18 11:00:00,PIAZZA CASTELLO 29,1,45.06983129,7.68641682
12206,2017-06-18 11:05:00,VIA AMEDEO RAVINA 36,1,45.07821366,7.71493748
12207,2017-06-18 11:10:00,VIA ISSIGLIO 31,1,45.06539793,7.64046953
12208,2017-06-18 11:15:00,VIA AMEDEO RAVINA 36,1,45.07821366,7.71493748
12209,2017-06-18 11:45:00,VIA AMEDEO RAVINA 40,1,45.07839002,7.71533334
12210,2017-06-18 11:55:00,CORSO VERCELLI 388,1,45.11691801,7.70540585
12211,2017-06-18 12:01:00,PIAZZA CASTELLO 51,1,45.06974329,7.68593089
12212,2017-06-18 13:50:00,VIA PIETRINO BELLI 58,1,45.08295973,7.64511093
12213,2017-06-18 14:35:00,VIA CESARE BATTISTI 15,1,45.06903663,7.68685641
12214,2017-06-18 14:43:00,PIAZZA VITTORIO VENETO 1,1,45.06615941,7.69386243
12215,2017-06-18 14:45:00,PIAZZA VITTORIO VENETO 1,1,45.06615941,7.69386243
12216,2017-06-18 15:35:00,VIA ACCADEMIA ALBERTINA 3,1,45.06745784,7.68993217
12217,2017-06-18 15:36:00,VIA ACCADEMIA ALBERTINA 3,1,45.06745784,7.68993217
12218,2017-06-18 15:37:00,VIA ACCADEMIA ALBERTINA 3,1,45.06745784,7.68993217
12219,2017-06-18 15:52:00,VIA PO 2,1,45.06968142,7.68722349
12220,2017-06-18 15:54:00,VIA PO 9,1,45.06986307,7.68792672
12221,2017-06-18 15:55:00,VIA PO 2,1,45.06968142,7.68722349
12222,2017-06-18 16:00:00,VIA PO 17,1,45.06931707,7.68875169
12223,2017-06-18 16:15:00,VIA ROMA 315,1,45.06549990,7.68110744
12224,2017-06-18 16:25:00,VIA GIOVANNI GIOLITTI 2,1,45.06681856,7.68269399
12225,2017-06-18 16:45:00,VIA SAN OTTAVIO 12,1,,
12226,2017-06-18 17:20:00,VIA DELLE ROSINE 1,1,45.06629695,7.69232941
12227,2017-06-18 17:49:00,VIA SAN PIO V 13,1,,
12228,2017-06-18 17:50:00,VIA SAN FRANCESCO DA PAOLA 13,3,,
12229,2017-06-18 17:55:00,VIA SAN FRANCESCO DA PAOLA 15,1,,
12230,2017-06-18 21:10:00,VIA ROASIO 16,1,45.07975485,7.64908606
12231,2017-06-18 21:15:00,VIA ROASIO 12,2,45.07955035,7.64897919
12232,2017-06-18 21:18:00,VIA ROASIO 6,1,45.07932800,7.64886297
12233,2017-06-18 21:27:00,VIA ROASIO 13,1,45.07983440,7.64892118
12234,2017-06-18 22:00:00,VIA ROASIO 11,1,45.07971847,7.64886046
12235,2017-06-18 22:10:00,VIA ROASIO 17,1,45.08001143,7.64901354
12236,2017-06-18 23:10:00,STRADA ANTICA DI GRUGLIASCO 314,1,45.05965276,7.62654967
12237,2017-06-18 23:15:00,STRADA ANTICA DI GRUGLIASCO 310,1,45.05963466,7.62613096
12238,2017-06-18 23:38:00,VIA MONGINEVRO 74,1,45.06462351,7.64295975
12239,2017-06-19 02:10:00,VIA ANTONIO PACINOTTI 11,1,45.08031754,7.66530597
12240,2017-06-19 07:00:00,CORSO CARLO E NELLO ROSSELLI 75,1,45.05261530,7.65764570
12241,2017-06-19 07:05:00,CORSO CARLO E NELLO ROSSELLI 75,1,45.05261530,7.65764570
12242,2017-06-19 07:46:00,VIA MONTANARO 34,1,45.09195763,7.69463736
12243,2017-06-19 08:07:00,VIA GIOVANNI AMENDOLA 3,2,45.06651877,7.68090266
12244,2017-06-19 08:08:00,CORSO CARLO LUIGI FARINI 5,1,45.07098162,7.70295180
12245,2017-06-19 08:15:00,CORSO RACCONIGI 148,1,45.06177062,7.64491316
12246,2017-06-19 08:15:00,VIA LANZO 120,1,,
12247,2017-06-19 08:18:00,VIA MARIO PANNUNZIO 4,1,45.02654997,7.65648955
12248,2017-06-19 08:19:00,VIA MARIO PANNUNZIO 4,1,45.02654997,7.65648955
12249,2017-06-19 08:20:00,VIA ALBERTO VIRIGLIO 17,1,45.09184841,7.70146657
12250,2017-06-19 08:20:00,VIA DUINO 170,1,45.01871809,7.65445400
12251,2017-06-19 08:22:00,VIA ALBERTO VIRIGLIO 17,1,45.09184841,7.70146657
12252,2017-06-19 08:22:00,VIA MARIO PANNUNZIO 4,1,45.02654997,7.65648955
12253,2017-06-19 08:23:00,CORSO ALCIDE DE GASPERI 61,1,45.05377743,7.65768503
12254,2017-06-19 08:24:00,VIA CARLO BOSSOLI 103,1,45.02731197,7.65548198
12255,2017-06-19 08:25:00,CORSO ALCIDE DE GASPERI 59,1,45.05398081,7.65769912
12256,2017-06-19 08:25:00,VIA SAN FRANCESCO DA PAOLA 21,1,,
12257,2017-06-19 08:25:00,STRADA LANZO 160,1,45.11781244,7.65727794
12258,2017-06-19 08:26:00,VIA CARLO BOSSOLI 103,1,45.02731197,7.65548198
12259,2017-06-19 08:27:00,VIA LUIGI CIBRARIO 77,1,45.08183488,7.65471192
12260,2017-06-19 08:28:00,VIA SAN SECONDO 16,1,,
12261,2017-06-19 08:33:00,VIA GIUSEPPE LUIGI PASSALACQUA 2,1,45.07561293,7.67042340
12262,2017-06-19 08:34:00,CORSO ALCIDE DE GASPERI 57,1,45.05412350,7.65792549
12263,2017-06-19 08:35:00,PIAZZA GRAN MADRE DI DIO 14,1,45.06184006,7.69992339
12264,2017-06-19 08:36:00,VIA CARLO BOUCHERON 12,1,45.07538722,7.67033511
12265,2017-06-19 08:40:00,VIA GIUSEPPE POMBA 15,1,45.06426527,7.68451015
12266,2017-06-19 08:41:00,VIA CARLO BOUCHERON 11,1,45.07504773,7.67096605
12267,2017-06-19 08:42:00,VIA GIUSEPPE POMBA 14,1,45.06425413,7.68466535
12268,2017-06-19 08:43:00,VIA CARLO BOUCHERON 10,1,45.07527589,7.67065688
12269,2017-06-19 08:44:00,VIA GIUSEPPE POMBA 16,1,45.06455178,7.68488028
12270,2017-06-19 08:45:00,VIA CARLO BOUCHERON 11,1,45.07504773,7.67096605
12271,2017-06-19 08:48:00,VIA DELL ARCIVESCOVADO 25,1,,
12272,2017-06-19 08:49:00,VIA CARLO BOUCHERON 9,1,45.07493230,7.67129074
12273,2017-06-19 08:50:00,VIA NIZZA 179,1,45.04098361,7.67089791
12274,2017-06-19 08:50:00,PIAZZA NIZZA 83,1,45.05083375,7.67489729
12275,2017-06-19 08:53:00,VIA GIOVANNI SOMIS 14,1,45.07598063,7.66470245
12276,2017-06-19 08:55:00,CORSO SEBASTOPOLI 217,1,45.04713666,7.63903758
12277,2017-06-19 08:55:00,VIA NIZZA 185,1,45.04037050,7.67066003
12278,2017-06-19 08:55:00,PIAZZA CAVOUR 4,1,45.06252086,7.68961046
12279,2017-06-19 08:57:00,VIA VITTORIO AMEDEO GIOANETTI 15,1,45.06039317,7.69877716
12280,2017-06-19 08:58:00,VIA SAN MASSIMO 4,1,,
12281,2017-06-19 08:59:00,VIA MARSALA 3,1,45.05282067,7.69045946
12282,2017-06-19 09:00:00,VIA CAVOUR 36,1,45.06240949,7.69084412
12283,2017-06-19 09:01:00,CORSO TARANTO 183,1,45.09473421,7.71539098
12284,2017-06-19 09:01:00,VIA GIULIA DI BAROLO 34,1,45.06899791,7.69911811
12285,2017-06-19 09:02:00,VIA SAN MASSIMO 6,1,,
12286,2017-06-19 09:05:00,VIA GIULIA DI BAROLO 28,1,45.06880740,7.69840519
12287,2017-06-19 09:05:00,CORSO VERONA 10,2,45.07950993,7.69547126
12288,2017-06-19 09:06:00,CORSO VERONA 10,1,45.07950993,7.69547126
12289,2017-06-19 09:06:00,CORSO VERONA 10,1,45.07950993,7.69547126
12290,2017-06-19 09:06:00,PIAZZA CAMILLO BOZZOLO 11,1,45.03703783,7.67185540
12291,2017-06-19 09:07:00,CORSO VERONA 10,1,45.07950993,7.69547126
12292,2017-06-19 09:07:00,VIA CAVOUR 42,1,45.06199893,7.69198281
12293,2017-06-19 09:08:00,CORSO VERONA 18,1,45.07887400,7.69603677
12294,2017-06-19 09:08:00,CORSO VERONA 7,1,45.07942251,7.69608809
12295,2017-06-19 09:08:00,VIA DELLE ALPI 2,1,45.07595770,7.66304460
12296,2017-06-19 09:09:00,VIA GIULIA DI BAROLO 19,1,45.06872390,7.69808350
12297,2017-06-19 09:10:00,VIA ACQUI 4,1,45.06055130,7.70214425
12298,2017-06-19 09:10:00,PIAZZA CAMILLO BOZZOLO 11,1,45.03703783,7.67185540
12299,2017-06-19 09:10:00,VIA DELLA ROCCA 29,1,45.06191767,7.69148975
12300,2017-06-19 09:11:00,CORSO LUIGI EINAUDI 37,1,45.05935799,7.66277657
12301,2017-06-19 09:12:00,VIA SAN SECONDO 2,1,,
12302,2017-06-19 09:12:00,CORSO DANTE 41,1,45.04801973,7.67145946
12303,2017-06-19 09:13:00,VIA DELLE ALPI 9,1,45.07553661,7.66323078
12304,2017-06-19 09:14:00,VIA GIULIA DI BAROLO 13,1,45.06829972,7.69753407
12305,2017-06-19 09:15:00,VIA SAN SECONDO 13,1,,
12306,2017-06-19 09:15:00,VIA DELLA ROCCA 29,1,45.06191767,7.69148975
12307,2017-06-19 09:16:00,VIA PRINCIPI DACAJA 9,1,,
12308,2017-06-19 09:16:00,VIA CARLO ALLIONI 3,1,45.07673361,7.67145332
12309,2017-06-19 09:18:00,VIA PASQUALE STANISLAO MANCINI 12,1,45.06099405,7.69980316
12310,2017-06-19 09:18:00,VIA UGO FOSCOLO 28,1,45.04697010,7.67823919
12311,2017-06-19 09:18:00,CORSO DUCA DEGLI ABRUZZI 3,1,45.06670616,7.66615979
12312,2017-06-19 09:18:00,CORSO REGIO PARCO 33,1,45.07819878,7.69640431
12313,2017-06-19 09:18:00,CORSO REGIO PARCO 33,1,45.07819878,7.69640431
12314,2017-06-19 09:19:00,VIA ERNESTO LUGARO 11,1,45.04880399,7.67144339
12315,2017-06-19 09:19:00,VIA FRANCESCO LANFRANCHI 24,1,45.06035839,7.70225220
12316,2017-06-19 09:20:00,VIA SUSA 8,1,45.07242394,7.66379276
12317,2017-06-19 09:20:00,CORSO REGIO PARCO 33,1,45.07819878,7.69640431
12318,2017-06-19 09:21:00,CORSO DUCA DEGLI ABRUZZI 3,1,45.06670616,7.66615979
12319,2017-06-19 09:22:00,VIA GENOVA 20,1,45.03914680,7.67184562
12320,2017-06-19 09:23:00,CORSO ALCIDE DE GASPERI 4,1,45.05896348,7.66294399
12321,2017-06-19 09:24:00,VIA ANTONIO ROSMINI 13,1,45.04901139,7.67174186
12322,2017-06-19 09:25:00,CORSO DUCA DEGLI ABRUZZI 3,1,45.06670616,7.66615979
12323,2017-06-19 09:25:00,VIA MICHELE BUNIVA 2,1,45.06856956,7.69682010
12324,2017-06-19 09:27:00,VIA VITTORIO AMEDEO GIOANETTI 3,1,45.06140342,7.69814022
12325,2017-06-19 09:27:00,CORSO ALCIDE DE GASPERI 1,1,45.05890144,7.66324002
12326,2017-06-19 09:28:00,VIA CARLO ALLIONI 7,1,45.07738792,7.67191021
12327,2017-06-19 09:29:00,VIA ANTONIO ROSMINI 2,1,45.04887033,7.67324044
12328,2017-06-19 09:30:00,STRADA DI SETTIMO 49,1,,
12329,2017-06-19 09:34:00,VIA PRINCIPE AMEDEO 35,1,45.06640316,7.69136465
12330,2017-06-19 09:34:00,VIA ABATE ANTONIO VASSALLI?EANDI 20,1,,
12331,2017-06-19 09:35:00,VIA FERDINANDO BONSIGNORE 8,1,45.06177130,7.69806509
12332,2017-06-19 09:38:00,VIA DELLE ROSINE 4,1,45.06624519,7.69213527
12333,2017-06-19 09:38:00,VIA FERDINANDO BONSIGNORE 5,1,45.06188672,7.69840340
12334,2017-06-19 09:39:00,VIA PIETRO BAGETTI 23,1,45.07589955,7.66240840
12335,2017-06-19 09:39:00,CORSO CANONICO GIUSEPPE ALLAMANO 53,1,45.05058715,7.62477127
12336,2017-06-19 09:40:00,VIA ANDREA PALLADIO 1,1,45.06050240,7.70305028
12337,2017-06-19 09:40:00,VIA FERDINANDO BONSIGNORE 3,1,,
12338,2017-06-19 09:42:00,CORSO SAN MAURIZIO 6,1,,
12339,2017-06-19 09:42:00,VIA PIETRO BAGETTI 18,1,45.07580768,7.66226747
12340,2017-06-19 09:43:00,VIA MICHELE BUNIVA 5,1,45.06896074,7.69702358
12341,2017-06-19 09:43:00,PIAZZA GRAN MADRE DI DIO 4,1,45.06210401,7.69888130
12342,2017-06-19 09:44:00,CORSO SAN MAURIZIO 6,1,,
12343,2017-06-19 09:44:00,VIA ANDREA PALLADIO 1,1,45.06050240,7.70305028
12344,2017-06-19 09:44:00,CORSO BRIANZA 13,1,45.07452352,7.71856449
12345,2017-06-19 09:45:00,VIA CONFIENZA 17,1,45.06827667,7.67541433
12346,2017-06-19 09:45:00,VIA CARLO BOUCHERON 4,1,45.07473229,7.67220817
12347,2017-06-19 09:47:00,VIA PIETRO GIURIA 25,1,45.04822750,7.67849157
12348,2017-06-19 09:47:00,VIA MANFREDO FANTI 8,1,45.06465868,7.66807997
12349,2017-06-19 09:48:00,VIA MICHELE BUNIVA 13,1,45.06983543,7.69809657
12350,2017-06-19 09:49:00,VIA CONFIENZA 16,1,45.06813896,7.67514790
12351,2017-06-19 09:50:00,CORSO SAN MAURIZIO 6,1,,
12352,2017-06-19 09:50:00,VIA ALESSANDRO MANZONI 4,1,45.07460475,7.67160490
12353,2017-06-19 09:50:00,VIA ERNESTO LUGARO 21,1,,
12354,2017-06-19 09:50:00,VIA PIETRO GIURIA 23,1,45.04831974,7.67855957
12355,2017-06-19 09:50:00,CORSO BRIANZA 13,1,45.07452352,7.71856449
12356,2017-06-19 09:50:00,VIA CARLO BOTTA 5,1,45.07811057,7.67334441
12357,2017-06-19 09:50:00,VIA DON GIOVANNI GRIOLI 23,1,45.03599319,7.63652995
12358,2017-06-19 09:53:00,VIA SAN CHIARA 54,1,,
12359,2017-06-19 09:54:00,VIA ALESSANDRO MANZONI 4,1,45.07460475,7.67160490
12360,2017-06-19 09:56:00,CORSO STATI UNITI 44,1,45.06488858,7.66592727
12361,2017-06-19 09:56:00,VIA FRANCESCO PETRARCA 31,1,45.04885479,7.67863064
12362,2017-06-19 09:57:00,VIA SAN CHIARA 54,1,,
12363,2017-06-19 09:57:00,CORSO DUCA DEGLI ABRUZZI 84,1,45.05530247,7.65722663
12364,2017-06-19 09:58:00,VIA VENTIMIGLIA 34,1,45.03331448,7.67189317
12365,2017-06-19 10:00:00,VIA ORMEA 104,1,45.04878424,7.67788198
12366,2017-06-19 10:00:00,VIA EDOARDO DANEO 6,1,45.02647851,7.64034732
12367,2017-06-19 10:00:00,VIA VENTIMIGLIA 61,1,45.03022261,7.67076667
12368,2017-06-19 10:00:00,VIA VENTIMIGLIA 36,1,45.03318466,7.67183572
12369,2017-06-19 10:00:00,VIA LANZO 141,1,,
12370,2017-06-19 10:03:00,VIA VENTIMIGLIA 76,1,45.02975215,7.67032333
12371,2017-06-19 10:03:00,CORSO UNIONE SOVIETICA 583,1,45.01461186,7.62664062
12372,2017-06-19 10:04:00,VIA CARLO BOTTA 3,1,45.07776712,7.67310438
12373,2017-06-19 10:04:00,VIA PIETRO BAGETTI 35,1,45.07439723,7.66219362
12374,2017-06-19 10:05:00,VIA VINCENZO MONTI 19,1,45.04819515,7.67786317
12375,2017-06-19 10:05:00,VIA MANFREDO FANTI 8,1,45.06465868,7.66807997
12376,2017-06-19 10:05:00,CORSO DUCA DEGLI ABRUZZI 42,1,45.05946163,7.66018508
12377,2017-06-19 10:06:00,VIA PIETRO PALMIERI 20,1,45.07655710,7.66107772
12378,2017-06-19 10:08:00,CORSO CASALE 442,1,45.08744786,7.73603724
12379,2017-06-19 10:10:00,VIA SOMMARIVA 1,1,45.02364019,7.66442297
12380,2017-06-19 10:10:00,VIA FILIPPOJUVARRA 15,1,,
12381,2017-06-19 10:10:00,CORSO DUCA DEGLI ABRUZZI 50,1,45.05874835,7.65968246
12382,2017-06-19 10:10:00,VIA SOMMARIVA 1,1,45.02364019,7.66442297
12383,2017-06-19 10:12:00,PIAZZA GRAN MADRE DI DIO 14,2,45.06184006,7.69992339
12384,2017-06-19 10:13:00,VIA PIETRO PIFFETTI 24,1,45.07731033,7.66127567
12385,2017-06-19 10:13:00,PIAZZA CARLO FELICE 35,1,45.06391041,7.68055409
12386,2017-06-19 10:14:00,VIA SAN SECONDO 16,1,,
12387,2017-06-19 10:14:00,VIA GIACINTO CARENA 7,1,45.07855330,7.66827714
12388,2017-06-19 10:15:00,VIA EDOARDO CALVO 1,1,45.05211217,7.67540474
12389,2017-06-19 10:16:00,PIAZZA NIZZA 46,1,45.05117786,7.67397825
12390,2017-06-19 10:18:00,VIA GIUSEPPE GRASSI 19,1,45.07470040,7.66265743
12391,2017-06-19 10:18:00,VIA ANTONIO GIUSEPPE BERTOLA 49,1,45.07338505,7.67167770
12392,2017-06-19 10:18:00,VIA GIAMBATTISTA BALBIS 9,1,45.07865021,7.66808113
12393,2017-06-19 10:20:00,VIA MONGRANDO 50,1,45.07420166,7.70610485
12394,2017-06-19 10:20:00,VIA LUIGI CAPUANA 10,1,45.01318830,7.63494480
12395,2017-06-19 10:21:00,VIA GIUSEPPE GRASSI 19,1,45.07470040,7.66265743
12396,2017-06-19 10:21:00,VIA ANTONIO GIUSEPPE BERTOLA 51,1,45.07345190,7.67148955
12397,2017-06-19 10:22:00,CORSO SAN MAURIZIO 4,1,,
12398,2017-06-19 10:22:00,CORSO CASALE 132,1,45.06854058,7.71644768
12399,2017-06-19 10:23:00,VIA GIUSEPPE GRASSI 19,1,45.07470040,7.66265743
12400,2017-06-19 10:24:00,VIA ASTI 4,1,45.06136305,7.70313764
12401,2017-06-19 10:24:00,VIA EDOARDO CALVO 1,1,45.05211217,7.67540474
12402,2017-06-19 10:25:00,VIA SPALATO 100,1,45.05541042,7.64953511
12403,2017-06-19 10:25:00,CORSO SAN MAURIZIO 4,1,,
12404,2017-06-19 10:25:00,VIA MONGRANDO 53,1,45.07390358,7.70697785
12405,2017-06-19 10:25:00,VIA MARTINETTO 14,1,45.08487886,7.65753066
12406,2017-06-19 10:25:00,VIA GIUSEPPE GRASSI 19,1,45.07470040,7.66265743
12407,2017-06-19 10:25:00,VIA VINCENZO GIOBERTI 30,1,45.06093976,7.67352851
12408,2017-06-19 10:26:00,VIA MONGRANDO 44,1,45.07394529,7.70712260
12409,2017-06-19 10:26:00,VIA EDOARDO CALVO 1,1,45.05211217,7.67540474
12410,2017-06-19 10:27:00,CORSO SAN MAURIZIO 4,1,,
12411,2017-06-19 10:28:00,VIA PIETRO PIFFETTI 31,1,45.07717304,7.66055425
12412,2017-06-19 10:28:00,CORSO REGINA MARGHERITA 247,1,45.08511512,7.65760164
12413,2017-06-19 10:29:00,VIA VINCENZO GIOBERTI 24,1,45.06147930,7.67379184
12414,2017-06-19 10:30:00,VIA SANTORRE SANTAROSA 18,1,45.06164436,7.70269162
12415,2017-06-19 10:30:00,CORSO SAN MAURIZIO 4,1,,
12416,2017-06-19 10:30:00,VIA ALESSANDRO MANZONI 23,1,45.07347417,7.67098545
12417,2017-06-19 10:30:00,VIA EUSEBIO BAVA 25,1,45.06804115,7.70032763
12418,2017-06-19 10:30:00,VIA SPALATO 72,1,45.05761255,7.65108493
12419,2017-06-19 10:31:00,VIA FILIBERTO PINGONE 2,1,45.07691948,7.67243801
12420,2017-06-19 10:31:00,CORSO DUCA DEGLI ABRUZZI 71,1,45.05593324,7.65847279
12421,2017-06-19 10:31:00,VIA ANTONIO CANTORE 8,1,45.06262046,7.66417673
12422,2017-06-19 10:32:00,CORSO SAN MAURIZIO 4,1,,
12423,2017-06-19 10:32:00,CORSO RE UMBERTO 50,1,45.05863318,7.66939249
12424,2017-06-19 10:34:00,VIA PIETRO PIFFETTI 33,1,45.07716370,7.66032388
12425,2017-06-19 10:35:00,CORSO DUCA DEGLI ABRUZZI 75,1,45.05543393,7.65824340
12426,2017-06-19 10:35:00,VIA ARTISTI 35,1,45.06720236,7.70034456
12427,2017-06-19 10:35:00,CORSO CASALE 95,1,45.06792773,7.71205855
12428,2017-06-19 10:36:00,VIA MANFREDO FANTI 3,1,45.06561480,7.66895531
12429,2017-06-19 10:36:00,VIA UMBERTO COSMO 12,1,45.06288535,7.70108479
12430,2017-06-19 10:36:00,VIA BLIGNY 14,1,45.07659492,7.67743671
12431,2017-06-19 10:37:00,CORSO CASTELFIDARDO 51,1,45.06214831,7.65908324
12432,2017-06-19 10:38:00,VIA GIOVANNI CARLO CAVALLI 38,1,45.07266284,7.65707045
12433,2017-06-19 10:39:00,VIA LODOVICA 1,1,45.06338764,7.70185593
12434,2017-06-19 10:39:00,VIA MANFREDO FANTI 3,1,45.06561480,7.66895531
12435,2017-06-19 10:40:00,VIA AMERIGO VESPUCCI 61,1,45.05759073,7.65862971
12436,2017-06-19 10:40:00,VIA SANTORRE SANTAROSA 18,1,45.06164436,7.70269162
12437,2017-06-19 10:40:00,CORSO CASTELFIDARDO 51,1,45.06214831,7.65908324
12438,2017-06-19 10:40:00,CORSO BRAMANTE 86,1,45.04170063,7.67432781
12439,2017-06-19 10:41:00,CORSO RE UMBERTO 48,1,45.05905330,7.66969146
12440,2017-06-19 10:42:00,VIA MANFREDO FANTI 1,1,45.06587300,7.66913594
12441,2017-06-19 10:43:00,VIA GIOVANNI PLANA 1,1,45.06491003,7.69338576
12442,2017-06-19 10:44:00,VIA MARTIRI DELLA LIBERTA 15,1,,
12443,2017-06-19 10:45:00,VIA GIOVANNI CARLO CAVALLI 36,1,45.07259617,7.65725857
12444,2017-06-19 10:45:00,VIA LODOVICA 17,1,45.06205201,7.70368433
12445,2017-06-19 10:45:00,CORSO PIERO MARONCELLI 27,2,,
12446,2017-06-19 10:46:00,CORSO RE UMBERTO 44,2,45.05958632,7.67007047
12447,2017-06-19 10:46:00,VIA MARTIRI DELLA LIBERTA 11,1,,
12448,2017-06-19 10:48:00,CORSO REGINA MARGHERITA 93,1,45.07365951,7.69227048
12449,2017-06-19 10:48:00,VIA ALESSANDRO PARAVIA 8,1,45.08410469,7.65816537
12450,2017-06-19 10:49:00,CORSO VITTORIO EMANUELE II 24,1,45.06024806,7.68659745
12451,2017-06-19 10:49:00,VIA MARTIRI DELLA LIBERTA 9,1,,
12452,2017-06-19 10:49:00,VIA GIAMBATTISTA BALBIS 1,1,45.07812231,7.66713301
12453,2017-06-19 10:50:00,VIA GUIDO RENI 139,1,45.04519808,7.62951074
12454,2017-06-19 10:50:00,VIA ONORATO VIGLIANI 25,1,45.02189101,7.63892732
12455,2017-06-19 10:50:00,VIA ALESSANDRO PARAVIA 11,1,45.08458756,7.65815533
12456,2017-06-19 10:50:00,VIA BERNARDINO LUINI 75,1,45.09762632,7.66266774
12457,2017-06-19 10:51:00,CORSO RE UMBERTO 44,1,45.05958632,7.67007047
12458,2017-06-19 10:51:00,VIA GIOVANNI FRANCESCO NAPIONE 15,1,45.06652764,7.69973530
12459,2017-06-19 10:51:00,VIA MARIA VITTORIA 60,1,45.06331752,7.69531493
12460,2017-06-19 10:51:00,VIA GIOVANNI CARLO CAVALLI 28,1,45.07199853,7.65894127
12461,2017-06-19 10:52:00,VIA MARTIRI DELLA LIBERTA 5,1,,
12462,2017-06-19 10:52:00,VIA GIAMBATTISTA BALBIS 3,1,45.07824862,7.66748893
12463,2017-06-19 10:53:00,CORSO RE UMBERTO 44,1,45.05958632,7.67007047
12464,2017-06-19 10:54:00,VIA BERNARDINO LUINI 77,1,45.09770368,7.66239542
12465,2017-06-19 10:55:00,CORSO VITTORIO EMANUELE II 24,1,45.06024806,7.68659745
12466,2017-06-19 10:55:00,CORSO SAN MAURIZIO 9,1,,
12467,2017-06-19 10:55:00,VIA ETTORE PERRONE 5,1,45.07385217,7.67342320
12468,2017-06-19 10:55:00,VIA MARTIRI DELLA LIBERTA 2,1,,
12469,2017-06-19 10:55:00,VIA BERNARDINO LUINI 77,1,45.09770368,7.66239542
12470,2017-06-19 10:55:00,VIA VENTIMIGLIA 61,1,45.03022261,7.67076667
12471,2017-06-19 10:56:00,VIA GIOVANNI FRANCESCO NAPIONE 15,1,45.06652764,7.69973530
12472,2017-06-19 10:56:00,VIA LUIGI MERCANTINI 5,1,45.07023045,7.67561581
12473,2017-06-19 10:56:00,VIA DEL CARMINE 15,1,45.07635522,7.67345378
12474,2017-06-19 10:57:00,VIA DUCHESSA JOLANDA 19,1,45.07454881,7.66044838
12475,2017-06-19 10:58:00,VIA VENTIMIGLIA 61,1,45.03022261,7.67076667
12476,2017-06-19 10:58:00,VIA PIETRO GIURIA 13,1,45.05050693,7.68015271
12477,2017-06-19 10:58:00,VIA GIOVANNI CARLO CAVALLI 26,1,45.07189188,7.65924082
12478,2017-06-19 10:58:00,VIA BELFIORE 72,1,45.05044805,7.67686778
12479,2017-06-19 10:59:00,CORSO RE UMBERTO 120,1,,
12480,2017-06-19 11:00:00,VIA SESTRIERE 32,1,45.06706003,7.63903718
12481,2017-06-19 11:00:00,CORSO REGINA MARGHERITA 137,1,45.07848178,7.67771726
12482,2017-06-19 11:00:00,VIA ETTORE PERRONE 4,1,45.07425636,7.67353274
12483,2017-06-19 11:00:00,VIA ALBERTO NOTA 6,1,45.07615750,7.67285459
12484,2017-06-19 11:00:00,VIA NIZZA 36,1,45.05317023,7.67509903
12485,2017-06-19 11:01:00,CORSO VITTORIO EMANUELE II 18,1,45.05990313,7.68755822
