Long,Lat,N. of parkings,Day of the month,Day of the week,Hour
7.727,45.088499999999996,37,8,3,5
7.641500000000001,45.0255,115,8,3,6
7.641500000000001,45.088499999999996,150,8,3,6
7.727,45.0255,18,8,3,6
7.727,45.088499999999996,76,8,3,6
7.641500000000001,45.0255,104,8,3,7
7.641500000000001,45.088499999999996,119,8,3,7
7.727,45.0255,22,8,3,7
7.727,45.088499999999996,67,8,3,7
7.641500000000001,45.0255,76,8,3,8
7.641500000000001,45.088499999999996,116,8,3,8
7.727,45.0255,32,8,3,8
7.727,45.088499999999996,54,8,3,8
7.641500000000001,45.0255,84,8,3,9
7.641500000000001,45.088499999999996,128,8,3,9
7.727,45.0255,11,8,3,9
7.727,45.088499999999996,71,8,3,9
7.641500000000001,45.0255,77,8,3,10
7.641500000000001,45.088499999999996,105,8,3,10
7.727,45.0255,13,8,3,10
7.727,45.088499999999996,63,8,3,10
7.641500000000001,45.0255,79,8,3,11
7.641500000000001,45.088499999999996,99,8,3,11
7.727,45.0255,17,8,3,11
7.727,45.088499999999996,50,8,3,11
7.641500000000001,45.0255,81,8,3,12
7.641500000000001,45.088499999999996,103,8,3,12
7.727,45.0255,13,8,3,12
7.727,45.088499999999996,50,8,3,12
7.641500000000001,45.0255,100,8,3,13
7.641500000000001,45.088499999999996,114,8,3,13
7.727,45.0255,20,8,3,13
7.727,45.088499999999996,53,8,3,13
7.641500000000001,45.0255,117,8,3,14
7.641500000000001,45.088499999999996,161,8,3,14
7.727,45.0255,23,8,3,14
7.727,45.088499999999996,76,8,3,14
7.641500000000001,45.0255,129,8,3,15
7.641500000000001,45.088499999999996,170,8,3,15
7.727,45.0255,14,8,3,15
7.727,45.088499999999996,81,8,3,15
7.641500000000001,45.0255,133,8,3,16
7.641500000000001,45.088499999999996,206,8,3,16
7.727,45.0255,22,8,3,16
7.727,45.088499999999996,111,8,3,16
7.641500000000001,45.0255,120,8,3,17
7.641500000000001,45.088499999999996,161,8,3,17
7.727,45.0255,21,8,3,17
7.727,45.088499999999996,90,8,3,17
7.641500000000001,45.0255,66,8,3,18
7.641500000000001,45.088499999999996,75,8,3,18
7.727,45.0255,11,8,3,18
7.727,45.088499999999996,37,8,3,18
7.641500000000001,45.0255,25,8,3,19
7.641500000000001,45.088499999999996,59,8,3,19
7.727,45.0255,7,8,3,19
7.727,45.088499999999996,32,8,3,19
7.641500000000001,45.0255,26,8,3,20
7.641500000000001,45.088499999999996,37,8,3,20
7.727,45.0255,3,8,3,20
7.727,45.088499999999996,32,8,3,20
7.641500000000001,45.0255,33,8,3,21
7.641500000000001,45.088499999999996,52,8,3,21
7.727,45.0255,2,8,3,21
7.727,45.088499999999996,18,8,3,21
7.641500000000001,45.0255,19,8,3,22
7.641500000000001,45.088499999999996,17,8,3,22
7.727,45.0255,10,8,3,22
7.727,45.088499999999996,19,8,3,22
7.641500000000001,45.0255,13,8,3,23
7.641500000000001,45.088499999999996,12,8,3,23
7.727,45.0255,2,8,3,23
7.727,45.088499999999996,3,8,3,23
7.641500000000001,45.0255,4,9,4,0
7.641500000000001,45.088499999999996,5,9,4,0
7.727,45.0255,1,9,4,0
7.727,45.088499999999996,1,9,4,0
7.641500000000001,45.0255,4,9,4,1
7.641500000000001,45.088499999999996,8,9,4,1
7.727,45.088499999999996,4,9,4,1
7.641500000000001,45.0255,6,9,4,2
7.641500000000001,45.088499999999996,3,9,4,2
7.641500000000001,45.0255,8,9,4,3
7.641500000000001,45.088499999999996,12,9,4,3
7.727,45.088499999999996,3,9,4,3
7.641500000000001,45.0255,15,9,4,4
7.641500000000001,45.088499999999996,11,9,4,4
7.727,45.0255,1,9,4,4
7.727,45.088499999999996,11,9,4,4
7.641500000000001,45.0255,58,9,4,5
7.641500000000001,45.088499999999996,83,9,4,5
7.727,45.0255,14,9,4,5
7.727,45.088499999999996,42,9,4,5
7.641500000000001,45.0255,124,9,4,6
7.641500000000001,45.088499999999996,148,9,4,6
7.727,45.0255,26,9,4,6
7.727,45.088499999999996,78,9,4,6
7.641500000000001,45.0255,87,9,4,7
7.641500000000001,45.088499999999996,108,9,4,7
7.727,45.0255,18,9,4,7
7.727,45.088499999999996,49,9,4,7
7.641500000000001,45.0255,90,9,4,8
7.641500000000001,45.088499999999996,105,9,4,8
7.727,45.0255,13,9,4,8
7.727,45.088499999999996,55,9,4,8
7.641500000000001,45.0255,93,9,4,9
7.641500000000001,45.088499999999996,121,9,4,9
7.727,45.0255,19,9,4,9
7.727,45.088499999999996,65,9,4,9
7.641500000000001,45.0255,85,9,4,10
7.641500000000001,45.088499999999996,129,9,4,10
7.727,45.0255,19,9,4,10
7.727,45.088499999999996,70,9,4,10
7.641500000000001,45.0255,74,9,4,11
7.641500000000001,45.088499999999996,118,9,4,11
7.727,45.0255,13,9,4,11
7.727,45.088499999999996,63,9,4,11
7.641500000000001,45.0255,84,9,4,12
7.641500000000001,45.088499999999996,129,9,4,12
7.727,45.0255,24,9,4,12
7.727,45.088499999999996,47,9,4,12
7.641500000000001,45.0255,104,9,4,13
7.641500000000001,45.088499999999996,110,9,4,13
7.727,45.0255,19,9,4,13
7.727,45.088499999999996,51,9,4,13
7.641500000000001,45.0255,126,9,4,14
7.641500000000001,45.088499999999996,145,9,4,14
7.727,45.0255,18,9,4,14
7.727,45.088499999999996,77,9,4,14
7.641500000000001,45.0255,125,9,4,15
7.641500000000001,45.088499999999996,166,9,4,15
7.727,45.0255,16,9,4,15
7.727,45.088499999999996,88,9,4,15
7.641500000000001,45.0255,142,9,4,16
7.641500000000001,45.088499999999996,206,9,4,16
7.727,45.0255,25,9,4,16
7.727,45.088499999999996,105,9,4,16
7.641500000000001,45.0255,122,9,4,17
7.641500000000001,45.088499999999996,153,9,4,17
7.727,45.0255,16,9,4,17
7.727,45.088499999999996,71,9,4,17
7.641500000000001,45.0255,77,9,4,18
7.641500000000001,45.088499999999996,77,9,4,18
7.727,45.0255,7,9,4,18
7.727,45.088499999999996,46,9,4,18
7.641500000000001,45.0255,48,9,4,19
7.641500000000001,45.088499999999996,56,9,4,19
7.727,45.0255,2,9,4,19
7.727,45.088499999999996,34,9,4,19
7.641500000000001,45.0255,42,9,4,20
7.641500000000001,45.088499999999996,47,9,4,20
7.727,45.0255,6,9,4,20
7.727,45.088499999999996,31,9,4,20
7.641500000000001,45.0255,37,9,4,21
7.641500000000001,45.088499999999996,38,9,4,21
7.727,45.0255,3,9,4,21
7.727,45.088499999999996,35,9,4,21
7.641500000000001,45.0255,33,9,4,22
7.641500000000001,45.088499999999996,38,9,4,22
7.727,45.0255,4,9,4,22
7.727,45.088499999999996,25,9,4,22
7.641500000000001,45.0255,20,9,4,23
7.641500000000001,45.088499999999996,30,9,4,23
7.727,45.0255,1,9,4,23
7.727,45.088499999999996,16,9,4,23
7.641500000000001,45.0255,10,10,5,0
7.641500000000001,45.088499999999996,19,10,5,0
7.727,45.0255,1,10,5,0
7.727,45.088499999999996,10,10,5,0
7.641500000000001,45.0255,10,10,5,1
7.641500000000001,45.088499999999996,8,10,5,1
7.727,45.0255,1,10,5,1
7.727,45.088499999999996,4,10,5,1
7.641500000000001,45.0255,11,10,5,2
7.641500000000001,45.088499999999996,7,10,5,2
7.727,45.0255,3,10,5,2
7.727,45.088499999999996,4,10,5,2
7.641500000000001,45.0255,5,10,5,3
7.641500000000001,45.088499999999996,7,10,5,3
7.727,45.088499999999996,2,10,5,3
7.641500000000001,45.0255,11,10,5,4
7.641500000000001,45.088499999999996,10,10,5,4
7.727,45.0255,4,10,5,4
7.727,45.088499999999996,10,10,5,4
7.641500000000001,45.0255,26,10,5,5
7.641500000000001,45.088499999999996,20,10,5,5
7.727,45.0255,2,10,5,5
7.727,45.088499999999996,16,10,5,5
7.641500000000001,45.0255,45,10,5,6
7.641500000000001,45.088499999999996,64,10,5,6
7.727,45.0255,8,10,5,6
7.727,45.088499999999996,25,10,5,6
7.641500000000001,45.0255,72,10,5,7
7.641500000000001,45.088499999999996,101,10,5,7
7.727,45.0255,8,10,5,7
7.727,45.088499999999996,44,10,5,7
7.641500000000001,45.0255,76,10,5,8
7.641500000000001,45.088499999999996,128,10,5,8
7.727,45.0255,16,10,5,8
7.727,45.088499999999996,77,10,5,8
7.641500000000001,45.0255,89,10,5,9
7.641500000000001,45.088499999999996,146,10,5,9
7.727,45.0255,10,10,5,9
7.727,45.088499999999996,82,10,5,9
7.641500000000001,45.0255,94,10,5,10
7.641500000000001,45.088499999999996,110,10,5,10
7.727,45.0255,11,10,5,10
7.727,45.088499999999996,66,10,5,10
7.641500000000001,45.0255,66,10,5,11
7.641500000000001,45.088499999999996,92,10,5,11
7.727,45.0255,9,10,5,11
7.727,45.088499999999996,44,10,5,11
7.641500000000001,45.0255,63,10,5,12
7.641500000000001,45.088499999999996,77,10,5,12
7.727,45.0255,9,10,5,12
7.727,45.088499999999996,51,10,5,12
7.641500000000001,45.0255,67,10,5,13
7.641500000000001,45.088499999999996,93,10,5,13
7.727,45.0255,4,10,5,13
7.727,45.088499999999996,47,10,5,13
7.641500000000001,45.0255,83,10,5,14
7.641500000000001,45.088499999999996,80,10,5,14
7.727,45.0255,16,10,5,14
7.727,45.088499999999996,59,10,5,14
7.641500000000001,45.0255,84,10,5,15
7.641500000000001,45.088499999999996,121,10,5,15
7.727,45.0255,15,10,5,15
7.727,45.088499999999996,63,10,5,15
7.641500000000001,45.0255,92,10,5,16
7.641500000000001,45.088499999999996,109,10,5,16
7.727,45.0255,17,10,5,16
7.727,45.088499999999996,65,10,5,16
7.641500000000001,45.0255,99,10,5,17
7.641500000000001,45.088499999999996,129,10,5,17
7.727,45.0255,25,10,5,17
7.727,45.088499999999996,62,10,5,17
7.641500000000001,45.0255,81,10,5,18
7.641500000000001,45.088499999999996,76,10,5,18
7.727,45.0255,7,10,5,18
7.727,45.088499999999996,38,10,5,18
7.641500000000001,45.0255,27,10,5,19
7.641500000000001,45.088499999999996,50,10,5,19
7.727,45.0255,7,10,5,19
7.727,45.088499999999996,26,10,5,19
7.641500000000001,45.0255,28,10,5,20
7.641500000000001,45.088499999999996,36,10,5,20
7.727,45.0255,6,10,5,20
7.727,45.088499999999996,33,10,5,20
7.641500000000001,45.0255,49,10,5,21
7.641500000000001,45.088499999999996,52,10,5,21
7.727,45.0255,10,10,5,21
7.727,45.088499999999996,39,10,5,21
7.641500000000001,45.0255,39,10,5,22
7.641500000000001,45.088499999999996,40,10,5,22
7.727,45.0255,8,10,5,22
7.727,45.088499999999996,39,10,5,22
7.641500000000001,45.0255,27,10,5,23
7.641500000000001,45.088499999999996,19,10,5,23
7.727,45.0255,6,10,5,23
7.727,45.088499999999996,21,10,5,23
7.641500000000001,45.0255,15,11,6,0
7.641500000000001,45.088499999999996,11,11,6,0
7.727,45.0255,3,11,6,0
7.727,45.088499999999996,22,11,6,0
7.641500000000001,45.0255,15,11,6,1
7.641500000000001,45.088499999999996,8,11,6,1
7.727,45.088499999999996,4,11,6,1
7.641500000000001,45.0255,10,11,6,2
7.641500000000001,45.088499999999996,7,11,6,2
7.727,45.088499999999996,9,11,6,2
7.641500000000001,45.0255,5,11,6,3
7.641500000000001,45.088499999999996,7,11,6,3
7.727,45.0255,1,11,6,3
7.727,45.088499999999996,6,11,6,3
7.641500000000001,45.0255,6,11,6,4
7.641500000000001,45.088499999999996,8,11,6,4
7.727,45.0255,2,11,6,4
7.727,45.088499999999996,3,11,6,4
7.641500000000001,45.0255,12,11,6,5
7.641500000000001,45.088499999999996,10,11,6,5
7.727,45.0255,2,11,6,5
7.727,45.088499999999996,8,11,6,5
7.641500000000001,45.0255,17,11,6,6
7.641500000000001,45.088499999999996,27,11,6,6
7.727,45.0255,5,11,6,6
7.727,45.088499999999996,8,11,6,6
7.641500000000001,45.0255,37,11,6,7
7.641500000000001,45.088499999999996,48,11,6,7
7.727,45.0255,5,11,6,7
7.727,45.088499999999996,35,11,6,7
7.641500000000001,45.0255,53,11,6,8
7.641500000000001,45.088499999999996,72,11,6,8
7.727,45.0255,11,11,6,8
7.727,45.088499999999996,48,11,6,8
7.641500000000001,45.0255,56,11,6,9
7.641500000000001,45.088499999999996,91,11,6,9
7.727,45.0255,13,11,6,9
7.727,45.088499999999996,53,11,6,9
7.641500000000001,45.0255,53,11,6,10
7.641500000000001,45.088499999999996,78,11,6,10
7.727,45.0255,11,11,6,10
7.727,45.088499999999996,54,11,6,10
7.641500000000001,45.0255,26,11,6,11
7.641500000000001,45.088499999999996,33,11,6,11
7.727,45.0255,5,11,6,11
7.727,45.088499999999996,22,11,6,11
7.641500000000001,45.0255,29,11,6,12
7.641500000000001,45.088499999999996,46,11,6,12
7.727,45.0255,6,11,6,12
7.727,45.088499999999996,25,11,6,12
7.641500000000001,45.0255,43,11,6,13
7.641500000000001,45.088499999999996,50,11,6,13
7.727,45.0255,10,11,6,13
7.727,45.088499999999996,37,11,6,13
7.641500000000001,45.0255,52,11,6,14
7.641500000000001,45.088499999999996,69,11,6,14
7.727,45.0255,9,11,6,14
7.727,45.088499999999996,39,11,6,14
7.641500000000001,45.0255,61,11,6,15
7.641500000000001,45.088499999999996,58,11,6,15
7.727,45.0255,15,11,6,15
7.727,45.088499999999996,36,11,6,15
7.641500000000001,45.0255,75,11,6,16
7.641500000000001,45.088499999999996,78,11,6,16
7.727,45.0255,17,11,6,16
7.727,45.088499999999996,48,11,6,16
7.641500000000001,45.0255,68,11,6,17
7.641500000000001,45.088499999999996,83,11,6,17
7.727,45.0255,18,11,6,17
7.727,45.088499999999996,59,11,6,17
7.641500000000001,45.0255,47,11,6,18
7.641500000000001,45.088499999999996,56,11,6,18
7.727,45.0255,4,11,6,18
7.727,45.088499999999996,28,11,6,18
7.641500000000001,45.0255,40,11,6,19
7.641500000000001,45.088499999999996,37,11,6,19
7.727,45.0255,6,11,6,19
7.727,45.088499999999996,18,11,6,19
7.641500000000001,45.0255,33,11,6,20
7.641500000000001,45.088499999999996,46,11,6,20
7.727,45.0255,5,11,6,20
7.727,45.088499999999996,23,11,6,20
7.641500000000001,45.0255,32,11,6,21
7.641500000000001,45.088499999999996,34,11,6,21
7.727,45.0255,5,11,6,21
7.727,45.088499999999996,26,11,6,21
7.641500000000001,45.0255,14,11,6,22
7.641500000000001,45.088499999999996,24,11,6,22
7.727,45.0255,4,11,6,22
7.727,45.088499999999996,14,11,6,22
7.641500000000001,45.0255,6,11,6,23
7.641500000000001,45.088499999999996,9,11,6,23
7.727,45.0255,1,11,6,23
7.727,45.088499999999996,4,11,6,23
7.641500000000001,45.0255,5,12,0,0
7.641500000000001,45.088499999999996,3,12,0,0
7.727,45.088499999999996,3,12,0,0
7.641500000000001,45.0255,1,12,0,1
7.641500000000001,45.088499999999996,3,12,0,1
7.727,45.088499999999996,1,12,0,1
7.641500000000001,45.0255,1,12,0,2
7.641500000000001,45.088499999999996,1,12,0,2
7.727,45.088499999999996,1,12,0,2
7.641500000000001,45.0255,6,12,0,3
7.641500000000001,45.088499999999996,8,12,0,3
7.727,45.0255,1,12,0,3
7.727,45.088499999999996,6,12,0,3
7.641500000000001,45.0255,15,12,0,4
7.641500000000001,45.088499999999996,14,12,0,4
7.727,45.0255,2,12,0,4
7.727,45.088499999999996,9,12,0,4
7.641500000000001,45.0255,41,12,0,5
7.641500000000001,45.088499999999996,63,12,0,5
7.727,45.0255,11,12,0,5
7.727,45.088499999999996,40,12,0,5
7.641500000000001,45.0255,97,12,0,6
7.641500000000001,45.088499999999996,119,12,0,6
7.727,45.0255,19,12,0,6
7.727,45.088499999999996,76,12,0,6
7.641500000000001,45.0255,76,12,0,7
7.641500000000001,45.088499999999996,118,12,0,7
7.727,45.0255,10,12,0,7
7.727,45.088499999999996,58,12,0,7
7.641500000000001,45.0255,81,12,0,8
7.641500000000001,45.088499999999996,105,12,0,8
7.727,45.0255,11,12,0,8
7.727,45.088499999999996,48,12,0,8
7.641500000000001,45.0255,92,12,0,9
7.641500000000001,45.088499999999996,104,12,0,9
7.727,45.0255,13,12,0,9
7.727,45.088499999999996,72,12,0,9
7.641500000000001,45.0255,57,12,0,10
7.641500000000001,45.088499999999996,108,12,0,10
7.727,45.0255,12,12,0,10
7.727,45.088499999999996,49,12,0,10
7.641500000000001,45.0255,61,12,0,11
7.641500000000001,45.088499999999996,87,12,0,11
7.727,45.0255,12,12,0,11
7.727,45.088499999999996,43,12,0,11
7.641500000000001,45.0255,64,12,0,12
7.641500000000001,45.088499999999996,87,12,0,12
7.727,45.0255,13,12,0,12
7.727,45.088499999999996,42,12,0,12
7.641500000000001,45.0255,74,12,0,13
7.641500000000001,45.088499999999996,85,12,0,13
7.727,45.0255,9,12,0,13
7.727,45.088499999999996,53,12,0,13
7.641500000000001,45.0255,99,12,0,14
7.641500000000001,45.088499999999996,116,12,0,14
7.727,45.0255,13,12,0,14
7.727,45.088499999999996,78,12,0,14
7.641500000000001,45.0255,141,12,0,15
7.641500000000001,45.088499999999996,179,12,0,15
7.727,45.0255,16,12,0,15
7.727,45.088499999999996,68,12,0,15
7.641500000000001,45.0255,138,12,0,16
7.641500000000001,45.088499999999996,174,12,0,16
7.727,45.0255,12,12,0,16
7.727,45.088499999999996,102,12,0,16
7.641500000000001,45.0255,96,12,0,17
7.641500000000001,45.088499999999996,138,12,0,17
7.727,45.0255,17,12,0,17
7.727,45.088499999999996,76,12,0,17
7.641500000000001,45.0255,63,12,0,18
7.641500000000001,45.088499999999996,69,12,0,18
7.727,45.0255,7,12,0,18
7.727,45.088499999999996,32,12,0,18
7.641500000000001,45.0255,23,12,0,19
7.641500000000001,45.088499999999996,43,12,0,19
7.727,45.0255,4,12,0,19
7.727,45.088499999999996,18,12,0,19
7.641500000000001,45.0255,32,12,0,20
7.641500000000001,45.088499999999996,32,12,0,20
7.727,45.0255,1,12,0,20
7.727,45.088499999999996,24,12,0,20
7.641500000000001,45.0255,23,12,0,21
7.641500000000001,45.088499999999996,27,12,0,21
7.727,45.0255,2,12,0,21
7.727,45.088499999999996,21,12,0,21
7.641500000000001,45.0255,9,12,0,22
7.641500000000001,45.088499999999996,20,12,0,22
7.727,45.088499999999996,12,12,0,22
7.641500000000001,45.0255,3,12,0,23
7.641500000000001,45.088499999999996,9,12,0,23
7.727,45.088499999999996,3,12,0,23
7.641500000000001,45.088499999999996,2,13,1,0
7.727,45.0255,1,13,1,0
7.727,45.088499999999996,1,13,1,0
7.641500000000001,45.0255,2,13,1,1
7.727,45.0255,1,13,1,1
7.727,45.088499999999996,1,13,1,1
7.641500000000001,45.0255,2,13,1,2
7.641500000000001,45.088499999999996,2,13,1,2
7.727,45.088499999999996,1,13,1,2
7.641500000000001,45.0255,9,13,1,3
7.641500000000001,45.088499999999996,9,13,1,3
7.727,45.0255,1,13,1,3
7.727,45.088499999999996,6,13,1,3
7.641500000000001,45.0255,18,13,1,4
7.641500000000001,45.088499999999996,15,13,1,4
7.727,45.0255,2,13,1,4
7.727,45.088499999999996,8,13,1,4
7.641500000000001,45.0255,54,13,1,5
7.641500000000001,45.088499999999996,72,13,1,5
7.727,45.0255,8,13,1,5
7.727,45.088499999999996,42,13,1,5
7.641500000000001,45.0255,116,13,1,6
7.641500000000001,45.088499999999996,132,13,1,6
7.727,45.0255,30,13,1,6
7.727,45.088499999999996,71,13,1,6
7.641500000000001,45.0255,95,13,1,7
7.641500000000001,45.088499999999996,123,13,1,7
7.727,45.0255,23,13,1,7
7.727,45.088499999999996,64,13,1,7
7.641500000000001,45.0255,92,13,1,8
7.641500000000001,45.088499999999996,125,13,1,8
7.727,45.0255,14,13,1,8
7.727,45.088499999999996,56,13,1,8
7.641500000000001,45.0255,100,13,1,9
7.641500000000001,45.088499999999996,136,13,1,9
7.727,45.0255,13,13,1,9
7.727,45.088499999999996,59,13,1,9
7.641500000000001,45.0255,96,13,1,10
7.641500000000001,45.088499999999996,101,13,1,10
7.727,45.0255,7,13,1,10
7.727,45.088499999999996,61,13,1,10
7.641500000000001,45.0255,67,13,1,11
7.641500000000001,45.088499999999996,77,13,1,11
7.727,45.0255,13,13,1,11
7.727,45.088499999999996,48,13,1,11
7.641500000000001,45.0255,62,13,1,12
7.641500000000001,45.088499999999996,92,13,1,12
7.727,45.0255,5,13,1,12
7.727,45.088499999999996,53,13,1,12
7.641500000000001,45.0255,85,13,1,13
7.641500000000001,45.088499999999996,105,13,1,13
7.727,45.0255,15,13,1,13
7.727,45.088499999999996,59,13,1,13
7.641500000000001,45.0255,104,13,1,14
7.641500000000001,45.088499999999996,130,13,1,14
7.727,45.0255,16,13,1,14
7.727,45.088499999999996,67,13,1,14
7.641500000000001,45.0255,141,13,1,15
7.641500000000001,45.088499999999996,157,13,1,15
7.727,45.0255,24,13,1,15
7.727,45.088499999999996,86,13,1,15
7.641500000000001,45.0255,162,13,1,16
7.641500000000001,45.088499999999996,175,13,1,16
7.727,45.0255,22,13,1,16
7.727,45.088499999999996,134,13,1,16
7.641500000000001,45.0255,111,13,1,17
7.641500000000001,45.088499999999996,166,13,1,17
7.727,45.0255,13,13,1,17
7.727,45.088499999999996,77,13,1,17
7.641500000000001,45.0255,54,13,1,18
7.641500000000001,45.088499999999996,78,13,1,18
7.727,45.0255,7,13,1,18
7.727,45.088499999999996,35,13,1,18
7.641500000000001,45.0255,29,13,1,19
7.641500000000001,45.088499999999996,41,13,1,19
7.727,45.0255,2,13,1,19
7.727,45.088499999999996,23,13,1,19
7.641500000000001,45.0255,32,13,1,20
7.641500000000001,45.088499999999996,32,13,1,20
7.727,45.0255,8,13,1,20
7.727,45.088499999999996,23,13,1,20
7.641500000000001,45.0255,15,13,1,21
7.641500000000001,45.088499999999996,46,13,1,21
7.727,45.0255,7,13,1,21
7.727,45.088499999999996,31,13,1,21
7.641500000000001,45.0255,17,13,1,22
7.641500000000001,45.088499999999996,12,13,1,22
7.727,45.0255,2,13,1,22
7.727,45.088499999999996,9,13,1,22
7.641500000000001,45.0255,6,13,1,23
7.641500000000001,45.088499999999996,7,13,1,23
7.727,45.088499999999996,4,13,1,23
7.641500000000001,45.0255,2,14,2,0
7.641500000000001,45.088499999999996,1,14,2,0
7.727,45.088499999999996,1,14,2,0
7.641500000000001,45.0255,1,14,2,1
7.727,45.088499999999996,1,14,2,1
7.641500000000001,45.0255,2,14,2,2
7.641500000000001,45.088499999999996,2,14,2,2
7.727,45.088499999999996,4,14,2,2
7.641500000000001,45.0255,3,14,2,3
7.641500000000001,45.088499999999996,12,14,2,3
7.727,45.0255,1,14,2,3
7.727,45.088499999999996,3,14,2,3
7.641500000000001,45.0255,8,14,2,4
7.641500000000001,45.088499999999996,14,14,2,4
7.727,45.0255,1,14,2,4
7.727,45.088499999999996,6,14,2,4
7.641500000000001,45.0255,73,14,2,5
7.641500000000001,45.088499999999996,75,14,2,5
7.727,45.0255,9,14,2,5
7.727,45.088499999999996,35,14,2,5
7.641500000000001,45.0255,103,14,2,6
7.641500000000001,45.088499999999996,129,14,2,6
7.727,45.0255,27,14,2,6
7.727,45.088499999999996,74,14,2,6
7.641500000000001,45.0255,109,14,2,7
7.641500000000001,45.088499999999996,114,14,2,7
7.727,45.0255,25,14,2,7
7.727,45.088499999999996,68,14,2,7
7.641500000000001,45.0255,104,14,2,8
7.641500000000001,45.088499999999996,116,14,2,8
7.727,45.0255,11,14,2,8
7.727,45.088499999999996,60,14,2,8
7.641500000000001,45.0255,85,14,2,9
7.641500000000001,45.088499999999996,95,14,2,9
7.727,45.0255,14,14,2,9
7.727,45.088499999999996,67,14,2,9
7.641500000000001,45.0255,101,14,2,10
7.641500000000001,45.088499999999996,103,14,2,10
7.727,45.0255,15,14,2,10
7.727,45.088499999999996,46,14,2,10
7.641500000000001,45.0255,46,14,2,11
7.641500000000001,45.088499999999996,92,14,2,11
7.727,45.0255,15,14,2,11
7.727,45.088499999999996,45,14,2,11
7.641500000000001,45.0255,77,14,2,12
7.641500000000001,45.088499999999996,96,14,2,12
7.727,45.0255,7,14,2,12
7.727,45.088499999999996,51,14,2,12
7.641500000000001,45.0255,84,14,2,13
7.641500000000001,45.088499999999996,90,14,2,13
7.727,45.0255,13,14,2,13
7.727,45.088499999999996,60,14,2,13
7.641500000000001,45.0255,99,14,2,14
7.641500000000001,45.088499999999996,133,14,2,14
7.727,45.0255,16,14,2,14
7.727,45.088499999999996,73,14,2,14
7.641500000000001,45.0255,124,14,2,15
7.641500000000001,45.088499999999996,182,14,2,15
7.727,45.0255,20,14,2,15
7.727,45.088499999999996,102,14,2,15
7.641500000000001,45.0255,133,14,2,16
7.641500000000001,45.088499999999996,183,14,2,16
7.727,45.0255,22,14,2,16
7.727,45.088499999999996,102,14,2,16
7.641500000000001,45.0255,88,14,2,17
7.641500000000001,45.088499999999996,150,14,2,17
7.727,45.0255,10,14,2,17
7.727,45.088499999999996,67,14,2,17
7.641500000000001,45.0255,73,14,2,18
7.641500000000001,45.088499999999996,93,14,2,18
7.727,45.0255,13,14,2,18
7.727,45.088499999999996,37,14,2,18
7.641500000000001,45.0255,27,14,2,19
7.641500000000001,45.088499999999996,45,14,2,19
7.727,45.0255,1,14,2,19
7.727,45.088499999999996,13,14,2,19
7.641500000000001,45.0255,44,14,2,20
7.641500000000001,45.088499999999996,33,14,2,20
7.727,45.0255,4,14,2,20
7.727,45.088499999999996,24,14,2,20
7.641500000000001,45.0255,20,14,2,21
7.641500000000001,45.088499999999996,41,14,2,21
7.727,45.0255,7,14,2,21
7.727,45.088499999999996,28,14,2,21
7.641500000000001,45.0255,17,14,2,22
7.641500000000001,45.088499999999996,20,14,2,22
7.727,45.0255,3,14,2,22
7.727,45.088499999999996,7,14,2,22
7.641500000000001,45.0255,5,14,2,23
7.641500000000001,45.088499999999996,13,14,2,23
7.727,45.0255,2,14,2,23
7.727,45.088499999999996,4,14,2,23
7.641500000000001,45.0255,5,15,3,0
7.641500000000001,45.088499999999996,1,15,3,0
7.641500000000001,45.088499999999996,2,15,3,1
7.641500000000001,45.0255,1,15,3,2
7.641500000000001,45.088499999999996,2,15,3,2
7.727,45.088499999999996,3,15,3,2
7.641500000000001,45.0255,8,15,3,3
7.641500000000001,45.088499999999996,9,15,3,3
7.727,45.0255,2,15,3,3
7.727,45.088499999999996,2,15,3,3
7.641500000000001,45.0255,12,15,3,4
7.641500000000001,45.088499999999996,14,15,3,4
7.727,45.0255,3,15,3,4
7.727,45.088499999999996,5,15,3,4
7.641500000000001,45.0255,57,15,3,5
7.641500000000001,45.088499999999996,78,15,3,5
7.727,45.0255,13,15,3,5
7.727,45.088499999999996,38,15,3,5
7.641500000000001,45.0255,105,15,3,6
7.641500000000001,45.088499999999996,131,15,3,6
7.727,45.0255,26,15,3,6
7.727,45.088499999999996,71,15,3,6
7.641500000000001,45.0255,103,15,3,7
7.641500000000001,45.088499999999996,113,15,3,7
7.727,45.0255,23,15,3,7
7.727,45.088499999999996,68,15,3,7
7.641500000000001,45.0255,83,15,3,8
7.641500000000001,45.088499999999996,109,15,3,8
7.727,45.0255,11,15,3,8
7.727,45.088499999999996,60,15,3,8
7.641500000000001,45.0255,88,15,3,9
7.641500000000001,45.088499999999996,126,15,3,9
7.727,45.0255,14,15,3,9
7.727,45.088499999999996,58,15,3,9
7.641500000000001,45.0255,90,15,3,10
7.641500000000001,45.088499999999996,121,15,3,10
7.727,45.0255,11,15,3,10
7.727,45.088499999999996,54,15,3,10
7.641500000000001,45.0255,73,15,3,11
7.641500000000001,45.088499999999996,73,15,3,11
7.727,45.0255,9,15,3,11
7.727,45.088499999999996,55,15,3,11
7.641500000000001,45.0255,62,15,3,12
7.641500000000001,45.088499999999996,108,15,3,12
7.727,45.0255,12,15,3,12
7.727,45.088499999999996,69,15,3,12
7.641500000000001,45.0255,96,15,3,13
7.641500000000001,45.088499999999996,109,15,3,13
7.727,45.0255,15,15,3,13
