lat,lng
45.07552,7.635855
45.075474,7.635627
45.081795,7.661706
45.081795,7.661647
45.081772,7.66168
45.09034,7.750825
45.090336,7.750827
45.103813,7.766793
45.10363,7.766995
45.090305,7.7508
45.070778,7.631475
45.057373,7.655573
45.057671,7.654897
45.066792,7.630569
45.062141,7.645243
45.062092,7.645258
45.072815,7.6476
45.072815,7.647997
45.096386,7.692067
45.085243,7.693785
45.021557,7.638838
45.012707,7.657045
45.012249,7.657132
45.116035,7.640652
45.116043,7.640643
45.120487,7.647985
45.120419,7.648042
45.113327,7.614288
45.113388,7.614244
45.117779,7.621972
45.117893,7.622128
45.078403,7.656343
45.082855,7.655913
45.082832,7.655963
45.082928,7.6559
45.082706,7.656034
45.003384,7.674257
45.019985,7.654353
45.020092,7.654075
45.004387,7.662925
45.035877,7.65222
45.099216,7.684403
45.084583,7.67051
45.070293,7.707862
45.056698,7.678522
45.058121,7.660198
45.062672,7.667452
44.998642,7.70444
44.998798,7.692955
44.998711,7.692952
45.003895,7.68518
45.067291,7.653237
45.0574,7.64895
45.014866,7.681368
45.104858,7.658125
45.09502,7.707119
45.095005,7.707142
45.040794,7.640348
45.09404,7.633117
45.09549,7.675169
45.095615,7.67542
45.099701,7.642678
45.096695,7.700837
45.117668,7.655477
45.064983,7.708957
45.065079,7.709153
45.099205,7.670058
45.099007,7.670275
45.118126,7.653892
45.022411,7.64242
45.049694,7.649012
45.053402,7.650223
45.097252,7.627645
45.063465,7.691648
45.063602,7.691825
45.09721,7.627728
45.055813,7.6484
45.047096,7.637291
45.056648,7.668477
45.077343,7.648667
45.080521,7.65638
45.073818,7.66239
45.073799,7.662488
45.077374,7.67694
45.03944,7.630595
45.074059,7.62121
45.07497,7.664835
45.079811,7.63139
45.032413,7.613353
45.021389,7.652482
45.022079,7.653707
45.015774,7.664465
45.057232,7.614545
45.068684,7.704663
45.068974,7.704612
45.078762,7.653439
45.076096,7.726367
44.995319,7.703425
45.11039,7.667676
45.110378,7.667666
45.110378,7.667615
45.110378,7.667617
45.110004,7.670947
45.109982,7.670953
45.110069,7.656981
45.076248,7.742715
45.076248,7.742715
45.045681,7.68192
45.092506,7.625504
45.065102,7.639385
45.065063,7.63954
45.095654,7.632689
45.095688,7.632709
45.121239,7.635805
45.088009,7.667015
45.009361,7.661257
45.067924,7.620568
45.0681,7.62082
45.008228,7.668238
45.054947,7.682933
45.087013,7.679198
45.099304,7.637015
45.098915,7.637198
45.098831,7.637168
45.049011,7.666732
45.049107,7.66679
45.028824,7.676162
45.028824,7.676162
45.067451,7.668077
45.012787,7.659719
45.070217,7.639693
45.097229,7.65669
45.099159,7.677917
45.106384,7.644962
45.040859,7.625365
45.124752,7.647642
45.047802,7.642107
45.047577,7.642478
45.124538,7.647655
45.089306,7.669456
45.0989,7.671876
45.098557,7.672117
45.033672,7.635143
45.033672,7.635143
45.074211,7.619888
45.074211,7.619888
45.07407,7.619017
45.074074,7.61902
45.040268,7.637693
45.040371,7.637595
45.033642,7.635252
45.033875,7.635315
45.100159,7.672347
45.073536,7.672643
45.07653,7.642298
45.07658,7.64234
45.078423,7.642707
45.077892,7.64347
45.080105,7.671445
45.036045,7.682762
45.03587,7.682768
45.060226,7.708862
45.0373,7.670267
45.051247,7.674942
45.005466,7.655623
45.10202,7.764713
45.10199,7.76471
45.031197,7.724842
45.031116,7.724918
45.036465,7.732399
45.036369,7.732523
45.06794,7.609052
45.068001,7.609187
45.112934,7.616763
45.026932,7.599713
45.026932,7.599713
45.06366,7.689492
45.077438,7.693072
45.067657,7.72089
45.069233,7.640348
45.067005,7.637195
45.077389,7.675173
45.016537,7.623822
45.082874,7.622416
45.082848,7.622422
45.091412,7.704741
45.000847,7.662199
45.055672,7.681735
45.056637,7.613739
45.055012,7.61358
45.055012,7.613582
45.080734,7.669693
45.072021,7.654053
45.064217,7.66485
45.0191,7.656003
45.01907,7.656057
45.089577,7.657573
45.089539,7.657763
45.081669,7.632838
44.99929,7.680517
45.05476,7.611948
45.054665,7.612268
45.06287,7.676962
45.06287,7.676962
45.073826,7.656322
45.073822,7.656353
45.091831,7.687873
45.05278,7.653993
45.052856,7.65415
45.054344,7.651218
45.090527,7.671693
45.091042,7.672039
45.121784,7.743185
45.121773,7.743175
45.107254,7.728703
45.10722,7.728813
45.06139,7.700095
45.005211,7.685345
45.03793,7.639263
45.037853,7.639298
45.004742,7.685204
44.999668,7.673967
44.999638,7.673986
45.033596,7.667813
45.035027,7.667423
45.048634,7.651985
45.081188,7.668992
45.070305,7.680062
45.070148,7.679956
45.083832,7.673944
45.083839,7.673897
45.118156,7.654277
45.118187,7.654155
45.070278,7.680015
45.070293,7.680033
45.069038,7.680388
45.06897,7.680713
45.081505,7.669086
45.072075,7.603328
45.057358,7.611895
45.057346,7.61189
45.057556,7.61236
45.057484,7.612305
45.05534,7.682241
45.05534,7.682258
45.068707,7.717175
45.068787,7.7173
45.121712,7.626723
45.102036,7.682412
45.102585,7.682238
45.082775,7.679733
45.082809,7.679742
45.004559,7.686646
45.004211,7.68697
45.048565,7.679872
45.048584,7.67976
45.095921,7.658906
45.078957,7.622383
45.066418,7.631107
45.066395,7.631043
45.060143,7.629285
45.060558,7.62922
45.019741,7.748302
45.019733,7.748253
45.021305,7.75377
45.011044,7.731043
45.056282,7.694883
45.056305,7.695098
45.011082,7.73107
45.074017,7.724912
45.103188,7.671402
45.015625,7.667587
45.01334,7.664243
45.013695,7.664595
45.015644,7.66733
45.066738,7.66796
45.066734,7.667933
45.077477,7.686385
45.077477,7.686358
45.046604,7.67458
45.05883,7.66004
45.073715,7.630929
45.073689,7.63087
45.090168,7.66324
45.090118,7.66326
45.059727,7.654465
45.063168,7.666198
45.059788,7.653471
45.059875,7.653441
45.063179,7.666296
45.03014,7.719468
45.030273,7.719405
45.005733,7.628853
45.005718,7.628852
45.001198,7.633039
45.001194,7.633039
45.000046,7.689822
45.000011,7.689898
45.002735,7.630476
45.00272,7.630492
45.002743,7.630463
45.003128,7.630388
45.025444,7.63994
45.041157,7.62616
45.105694,7.755446
45.099365,7.725033
45.091156,7.697865
45.056286,7.696146
45.056286,7.696146
45.04731,7.711012
45.04731,7.711012
45.10495,7.701177
45.102234,7.660198
45.102257,7.691675
45.102348,7.691832
45.095165,7.65921
44.99715,7.605203
44.99712,7.605273
45.081993,7.690311
45.078377,7.672177
45.059944,7.667141
45.078117,7.630217
45.078117,7.630214
45.07848,7.68119
45.08083,7.677464
45.080833,7.677465
45.101955,7.669796
45.056034,7.672554
45.091171,7.699473
45.069077,7.707412
45.069084,7.707417
45.090679,7.700455
45.090679,7.700457
45.001514,7.68479
45.001492,7.684893
45.081379,7.65882
45.070698,7.71302
45.070637,7.712993
45.081203,7.659362
45.081203,7.659362
45.085831,7.68676
45.08596,7.68682
45.08308,7.69294
45.083088,7.693093
45.062698,7.678936
45.00359,7.679052
45.002232,7.680634
45.001434,7.681652
45.002178,7.684003
45.067753,7.709502
45.067684,7.709533
45.070869,7.648173
45.064026,7.686552
45.089115,7.697892
45.089115,7.697898
45.095211,7.702367
45.095318,7.702278
45.096127,7.703848
45.07386,7.703327
45.077194,7.713355
45.077187,7.713367
45.069466,7.705068
45.069077,7.704625
45.088478,7.668365
45.06641,7.64625
45.124874,7.649163
45.000847,7.65009
45.000874,7.6503
45.051498,7.675977
45.051498,7.675977
45.038181,7.668502
45.080387,7.76733
45.080341,7.767221
45.078358,7.651558
45.053024,7.633461
45.05302,7.633422
45.019402,7.632349
45.019444,7.632397
45.078136,7.651518
45.068588,7.643145
45.055267,7.694963
45.055275,7.694938
45.068748,7.643285
45.035442,7.641962
45.035439,7.641945
45.039688,7.643892
45.039856,7.643867
45.035316,7.642022
45.035397,7.641925
45.052235,7.69095
45.079643,7.631855
45.063469,7.680109
45.063393,7.680112
45.104759,7.676937
45.104744,7.676997
45.102482,7.749925
45.083691,7.628985
45.09951,7.697422
45.105942,7.70232
45.105991,7.70234
45.081234,7.698252
45.071072,7.6399
45.071171,7.640008
45.099075,7.65776
45.093235,7.699082
45.093288,7.699085
45.089516,7.68845
45.089508,7.688406
45.084782,7.681767
45.084747,7.681803
45.080925,7.654298
45.080856,7.654212
45.080963,7.654318
45.080853,7.654355
45.086796,7.653665
45.086796,7.653565
45.091518,7.655159
45.091526,7.655123
45.086647,7.653678
45.087769,7.654413
44.998386,7.699807
45.052296,7.599582
45.047264,7.640732
45.047253,7.640908
45.052322,7.599555
45.052227,7.59954
45.015709,7.632215
45.016594,7.632882
45.09362,7.703778
45.089725,7.695608
45.074768,7.705275
45.075542,7.70452
45.090012,7.695219
45.090164,7.695155
45.084614,7.674342
45.084618,7.674346
45.003246,7.706598
45.047001,7.66998
45.068714,7.71693
45.066875,7.718709
45.09911,7.677283
45.06295,7.631703
45.062977,7.631725
45.062962,7.631711
45.017952,7.646612
45.033436,7.65234
45.042381,7.645844
45.042477,7.645988
45.044312,7.670587
45.044312,7.670587
45.03561,7.665953
45.057064,7.646497
45.056992,7.646485
45.056213,7.64628
45.055077,7.669963
45.07505,7.672019
45.068192,7.644787
45.044529,7.63709
45.078041,7.63511
45.065544,7.631107
45.066074,7.63054
45.072681,7.640335
45.072685,7.640572
45.054176,7.652184
45.054192,7.652112
45.023609,7.676547
45.023617,7.67654
45.025047,7.676032
45.062557,7.630122
45.05954,7.614968
45.057304,7.613101
45.047989,7.68522
45.047905,7.685182
45.054379,7.673779
45.05439,7.673808
45.063831,7.6299
45.040176,7.660352
45.003021,7.645877
45.00301,7.64587
45.007694,7.621368
45.007721,7.62139
45.016193,7.662005
45.01614,7.662068
45.00901,7.656313
45.008785,7.65628
45.114193,7.64056
45.124828,7.631804
45.103268,7.760208
45.103252,7.760252
45.100502,7.731278
45.100517,7.731345
45.103439,7.730163
45.103474,7.730335
45.097359,7.720477
45.09737,7.720467
45.063019,7.704349
45.063026,7.704223
45.103264,7.730507
45.103294,7.730518
45.108322,7.74718
45.069515,7.70493
45.069542,7.704977
45.076225,7.651482
45.071014,7.700385
45.014198,7.662921
45.002815,7.655907
45.031719,7.66819
45.031647,7.668348
45.001766,7.671297
45.00177,7.671305
45.002045,7.670715
45.023251,7.667215
45.093491,7.678128
45.057831,7.614648
45.056438,7.65593
45.038551,7.680885
45.05518,7.677753
45.071053,7.623005
45.06778,7.620457
45.067661,7.620343
45.071301,7.622846
45.038143,7.623693
45.06662,7.63046
45.060978,7.640771
45.061085,7.640498
45.072563,7.719252
45.072575,7.719197
45.036728,7.669437
45.071178,7.662622
45.071037,7.662649
45.036579,7.669033
45.067936,7.671237
45.06279,7.636528
45.101212,7.674605
45.084408,7.701182
45.084427,7.701122
45.0769,7.672338
45.076874,7.67239
45.118702,7.64373
45.118744,7.643722
45.105537,7.624718
45.106926,7.727933
45.07299,7.66495
45.07299,7.664948
45.106586,7.72869
45.035244,7.64029
45.041691,7.637458
45.041695,7.6375
45.056591,7.694068
45.056591,7.694057
45.047245,7.64528
45.111069,7.64431
45.077785,7.694675
45.078011,7.694863
45.095627,7.71924
45.074722,7.661227
45.076283,7.656633
45.07626,7.6567
45.114422,7.612473
45.11441,7.61249
45.12389,7.621413
45.123867,7.621348
45.074516,7.661006
45.050846,7.662633
45.063248,7.706779
45.063232,7.706833
45.050758,7.662766
45.030823,7.723768
45.039265,7.70916
45.041145,7.707455
45.043442,7.69736
45.043392,7.69688
45.039623,7.709005
45.078583,7.688038
45.073215,7.719097
45.08532,7.693897
45.08532,7.693845
45.00703,7.62471
45.006966,7.624717
45.068405,7.714077
45.062305,7.73785
45.075809,7.683058
45.075733,7.683148
45.066952,7.67337
45.066845,7.673285
44.996342,7.644267
45.086712,7.667807
45.0788,7.658083
45.093445,7.659938
45.069363,7.698645
45.088234,7.669287
45.089069,7.669135
45.080357,7.767165
45.080433,7.76718
45.106117,7.682112
45.106232,7.682247
45.103176,7.685413
45.076759,7.678243
45.076824,7.677642
45.08189,7.654145
45.08226,7.6537
45.075905,7.678019
44.998798,7.71963
44.99884,7.719542
45.0821,7.698713
45.070641,7.702631
45.070572,7.702517
45.087173,7.61824
45.087399,7.618144
45.124687,7.63047
45.005146,7.60158
45.101906,7.70383
45.10183,7.703875
45.100582,7.695405
45.099339,7.692517
45.093384,7.65931
45.061066,7.635867
45.075806,7.707052
45.075809,7.707077
45.083073,7.628963
45.083023,7.628988
45.058826,7.63529
45.042252,7.63833
45.04224,7.638731
45.042225,7.638718
45.058613,7.652615
45.058556,7.652562
45.056931,7.69691
45.056892,7.696929
45.066994,7.711362
45.067039,7.711445
45.090771,7.660617
45.070835,7.63871
45.072689,7.73878
45.08392,7.679962
45.070107,7.674074
45.070095,7.674124
45.026062,7.643917
45.075283,7.729845
45.07523,7.73004
45.033848,7.685555
45.038376,7.736277
45.038372,7.736294
45.059772,7.749916
45.075832,7.726192
45.075775,7.72617
45.018509,7.658768
45.018406,7.65878
45.07539,7.718805
45.022083,7.66323
45.069427,7.672487
45.028534,7.644035
45.028614,7.643808
45.001198,7.663218
44.99865,7.657392
45.072517,7.710828
45.072895,7.710947
45.072845,7.714373
45.01527,7.622063
45.092918,7.701983
45.041599,7.662253
45.041546,7.662193
45.043007,7.658145
45.042984,7.658157
45.045155,7.66068
45.045162,7.660675
45.051769,7.668395
45.051723,7.668348
45.071308,7.694515
45.061714,7.698188
45.061588,7.698088
45.103432,7.630888
45.07275,7.674545
45.076859,7.644107
45.076675,7.644058
45.082806,7.640555
45.044243,7.69654
45.040749,7.669493
45.040741,7.669498
45.095402,7.63325
45.095402,7.633248
45.070087,7.635142
45.070084,7.634957
45.036549,7.67174
45.036694,7.681097
45.036728,7.68104
45.031487,7.690107
45.106903,7.6337
45.084175,7.653907
45.084175,7.653905
45.030907,7.662436
45.034786,7.667465
45.014988,7.668258
45.014988,7.66823
45.051155,7.682525
45.105469,7.658035
45.061943,7.622413
45.061932,7.622376
45.090832,7.676585
45.117523,7.711327
45.054737,7.676645
45.054707,7.676573
45.068607,7.632968
45.083073,7.652953
45.083122,7.65298
45.057945,7.662493
45.057949,7.662472
45.043255,7.641657
45.043255,7.641649
45.075176,7.64852
45.053715,7.704515
45.053684,7.704446
45.021278,7.708835
45.072777,7.741244
45.041744,7.684139
45.041801,7.684116
45.003708,7.686231
45.070274,7.672541
45.070919,7.636706
45.070942,7.63667
45.018383,7.67671
45.018394,7.676725
45.018303,7.676675
45.018307,7.676667
45.104588,7.69804
45.101349,7.67357
45.099606,7.692814
45.099514,7.692677
45.091835,7.703901
45.091934,7.703909
45.084476,7.665918
45.064873,7.672783
45.064877,7.672946
45.081078,7.661129
45.081059,7.661135
45.047466,7.651667
45.046795,7.647282
45.046791,7.647268
45.069538,7.677115
45.019985,7.624502
45.071785,7.630815
45.071747,7.630836
45.06723,7.620121
45.067177,7.620125
45.071926,7.631135
45.071659,7.631043
45.067028,7.645275
45.066975,7.645482
45.019886,7.6245
45.008106,7.657355
45.10796,7.745965
45.107868,7.746025
45.107891,7.746033
45.107903,7.745993
45.107903,7.745992
45.075199,7.640173
45.067905,7.645442
45.067867,7.645465
45.075554,7.640575
44.99905,7.690143
45.081726,7.636618
45.083061,7.621012
45.082947,7.620976
45.08189,7.636527
45.081783,7.63653
45.082836,7.636178
45.037209,7.627761
45.032421,7.614096
45.032429,7.614133
45.027908,7.599509
45.027905,7.599629
45.037663,7.628038
45.037674,7.628132
45.037151,7.623134
45.037041,7.623314
45.03756,7.628111
45.037605,7.628116
45.042454,7.620916
45.042397,7.620866
45.037716,7.627986
45.037483,7.628368
45.03743,7.634804
45.037445,7.634854
45.051655,7.624794
45.028984,7.644001
45.05014,7.677317
45.050037,7.677256
45.041927,7.674074
45.042068,7.674256
45.028816,7.64402
45.004883,7.629949
45.000416,7.65326
45.076759,7.762239
45.076748,7.762227
45.11554,7.708738
45.115517,7.708727
45.117447,7.709912
45.117439,7.709899
45.103519,7.685228
45.097969,7.666964
45.08596,7.628867
45.098221,7.678067
45.098175,7.677977
45.096699,7.665398
45.096645,7.665464
45.097965,7.677821
45.097794,7.677773
45.092697,7.678563
45.102047,7.672801
45.102062,7.672738
45.07428,7.646162
45.07428,7.64614
45.06448,7.645855
45.064491,7.645878
45.093056,7.678528
45.094475,7.65792
45.089031,7.65677
45.089073,7.656763
45.110783,7.652989
45.073921,7.716088
45.081726,7.695917
45.057178,7.630695
45.057152,7.630747
45.04073,7.681698
45.057076,7.695223
45.057182,7.69522
45.047333,7.675685
45.047226,7.67568
45.081944,7.6288
45.082008,7.628742
45.031075,7.671233
45.03117,7.670937
45.119984,7.654345
45.114189,7.658578
45.114075,7.658566
45.059326,7.647571
45.080467,7.699625
45.085487,7.6759
45.085518,7.675752
45.085487,7.675731
45.032295,7.679059
45.058342,7.646675
45.030914,7.685495
45.03091,7.685472
45.058395,7.646537
45.041248,7.638285
45.07093,7.637613
45.072594,7.659888
45.098331,7.70965
45.066311,7.637535
45.091621,7.70106
45.084526,7.689796
45.084518,7.689806
45.095695,7.699278
45.095848,7.698882
45.06443,7.709627
45.06448,7.709493
45.098419,7.6986
45.098454,7.698627
45.095692,7.699298
45.120396,7.64878
45.088322,7.667848
45.088306,7.667851
45.120457,7.649323
45.120445,7.649325
45.099586,7.671622
45.099583,7.67164
45.06427,7.627342
45.049305,7.65503
45.049236,7.654902
45.064293,7.628085
45.082565,7.692963
45.123722,7.71207
45.123943,7.632387
45.123978,7.63242
45.037537,7.618504
45.070023,7.697165
45.064442,7.620921
45.059711,7.620534
45.059647,7.620782
45.064545,7.621056
45.064552,7.621058
45.069401,7.642116
45.069397,7.642113
45.064667,7.620931
45.06451,7.620897
45.052967,7.669386
45.053059,7.669599
45.051037,7.667691
45.078346,7.728187
45.082867,7.66325
45.123249,7.740438
45.123264,7.740523
45.108833,7.754
45.037838,7.618627
45.049965,7.630917
45.050041,7.631132
45.037971,7.618445
45.103298,7.664729
45.103371,7.664667
45.095165,7.669947
45.040737,7.633852
45.065701,7.652456
45.056332,7.67961
45.056381,7.679589
45.065693,7.65243
45.01366,7.658978
45.068226,7.652449
45.078114,7.644798
45.079739,7.64368
45.050804,7.66233
45.032619,7.668934
45.032768,7.668959
45.050026,7.754605
45.063904,7.67735
45.083706,7.642926
45.073715,7.669579
45.077625,7.666742
45.080181,7.659644
45.080086,7.659728
45.0783,7.655246
45.078293,7.65526
45.09647,7.701242
45.096474,7.701244
45.040184,7.63779
45.017624,7.650471
45.017647,7.650478
45.041721,7.638052
45.041634,7.63802
45.025066,7.675911
45.05043,7.683575
45.098591,7.67263
45.06366,7.705833
45.063858,7.70579
45.079308,7.651536
45.073376,7.637403
45.065578,7.711944
45.065567,7.711967
44.998497,7.69405
45.079834,7.642374
45.084564,7.628247
45.084568,7.628273
45.065239,7.618525
45.065308,7.618942
45.065212,7.618591
45.036224,7.669167
45.036327,7.669088
45.023487,7.655077
45.002941,7.652228
45.000206,7.649246
45.000095,7.649239
44.995663,7.636817
44.995792,7.638366
45.003021,7.65232
45.066936,7.643158
45.097008,7.648846
45.097004,7.648849
45.067154,7.642246
45.061779,7.682485
45.054611,7.682531
45.072803,7.714425
45.072796,7.714424
45.072838,7.712509
45.072987,7.712475
45.043423,7.683882
45.043407,7.683822
45.065159,7.704243
45.065205,7.704406
45.07864,7.640947
45.000919,7.65436
45.040752,7.676431
45.040718,7.676411
45.001427,7.654431
45.001343,7.654362
45.024059,7.655978
45.028824,7.640935
45.042503,7.654812
45.075951,7.650816
45.049526,7.650548
45.049511,7.650486
45.045059,7.643877
45.04528,7.64372
45.049522,7.650611
45.049538,7.65068
45.094906,7.65036
45.095238,7.65041
45.090813,7.704916
45.090649,7.703665
45.058521,7.639891
45.080597,7.618949
45.072231,7.618685
45.072224,7.618721
45.101444,7.679654
45.101212,7.679513
45.099735,7.701206
45.085014,7.660561
45.09602,7.699261
45.09605,7.699317
45.099358,7.704316
45.099426,7.704422
45.093376,7.698878
45.093281,7.69893
45.056938,7.699071
45.056915,7.699015
45.075214,7.729814
45.07605,7.729457
45.062374,7.704896
45.062439,7.704976
45.070137,7.725944
45.07021,7.725962
45.07637,7.697588
45.076611,7.697667
45.073933,7.608398
45.073818,7.608027
45.09626,7.680977
45.014637,7.659142
45.01461,7.659169
44.995651,7.646091
45.104649,7.698178
45.104069,7.699848
45.05975,7.660326
45.107738,7.728381
45.107708,7.728327
45.065155,7.672582
45.065052,7.672608
45.058731,7.722353
45.051987,7.650413
45.019279,7.648858
45.094833,7.614705
45.060566,7.623103
45.051399,7.649652
45.051304,7.649631
45.066021,7.648778
45.073597,7.623756
45.013367,7.657677
45.072781,7.646125
45.072762,7.646126
45.082222,7.623449
45.082325,7.6236
45.099674,7.646909
45.096252,7.652246
45.096275,7.652431
45.097599,7.64925
45.097641,7.649281
45.039616,7.696322
45.069195,7.722949
45.079895,7.640987
45.079308,7.639393
45.041153,7.661877
45.041134,7.661907
45.046871,7.644009
45.046837,7.644044
45.040691,7.661401
45.034401,7.729921
45.03434,7.729893
45.03233,7.727418
45.03231,7.727421
45.08147,7.7176
45.08176,7.692894
45.081707,7.692708
45.103031,7.676905
45.102959,7.676902
45.059921,7.650833
45.060452,7.699276
45.087467,7.678559
45.098999,7.6375
45.095642,7.655715
45.095661,7.655693
45.095924,7.655674
45.095837,7.655648
45.063091,7.713367
45.063065,7.713364
45.063095,7.71336
45.044632,7.721459
45.071114,7.599599
45.09573,7.697145
45.056736,7.657343
45.074348,7.664032
45.074299,7.664148
45.072781,7.656669
45.0728,7.65666
45.076248,7.656746
45.076233,7.656749
45.08567,7.657139
45.085651,7.656931
45.05706,7.657481
45.116219,7.624159
45.116222,7.62415
45.081211,7.656022
45.044628,7.682682
45.044563,7.682535
45.015419,7.631612
45.036335,7.624673
45.036457,7.624702
45.041672,7.624536
45.04171,7.624508
45.036266,7.624544
45.018036,7.6615
45.077305,7.675658
45.076721,7.677167
45.063175,7.630438
45.062992,7.630366
45.046143,7.683311
45.046169,7.683284
45.055721,7.659741
45.055744,7.659635
45.064606,7.645322
45.064594,7.645296
45.064732,7.645148
45.096207,7.670661
45.09618,7.670705
44.995262,7.650105
44.995216,7.650072
45.020039,7.633362
45.023617,7.647511
45.023109,7.647601
45.019836,7.633932
45.019867,7.633876
45.05793,7.647945
45.070145,7.62316
45.070129,7.623168
45.063938,7.608523
45.063908,7.608535
45.051579,7.611733
45.051579,7.611735
45.043461,7.631448
45.058666,7.650815
45.058659,7.650865
45.063271,7.67253
45.063271,7.672531
45.058266,7.650631
45.05827,7.650629
45.048588,7.65708
45.048534,7.657159
45.041142,7.661508
45.017281,7.665198
45.068913,7.674627
45.068928,7.674689
45.072475,7.678432
45.053864,7.613506
45.112461,7.660031
45.039761,7.647312
45.03614,7.648246
45.036102,7.648129
45.065189,7.679037
45.065105,7.679075
45.050182,7.660653
45.074615,7.63549
45.077156,7.644274
45.076996,7.644148
45.073933,7.635179
45.100037,7.698842
45.099911,7.698641
45.116051,7.705322
45.116032,7.705369
45.093941,7.704079
45.09391,7.704075
45.100018,7.699019
45.100021,7.699025
45.067402,7.702354
45.067394,7.702374
45.0984,7.699244
45.116066,7.703229
45.100094,7.655683
45.071301,7.646824
45.071266,7.64687
45.024181,7.6461
45.024101,7.646102
45.025402,7.640418
45.025528,7.64034
45.074295,7.619967
45.074329,7.620008
45.047009,7.6787
45.047031,7.678636
45.055882,7.680757
45.055916,7.681038
45.075649,7.656545
45.075832,7.656552
45.092297,7.750505
45.092278,7.750542
45.073853,7.668482
45.073833,7.669005
45.069393,7.665514
45.070606,7.665122
45.052845,7.649857
45.074562,7.615978
45.072647,7.643627
45.070927,7.614856
45.070934,7.614722
45.073765,7.614662
45.073933,7.614028
45.108021,7.749146
45.078758,7.688414
45.078865,7.688397
45.107929,7.749184
45.019001,7.656719
45.063694,7.691555
45.063721,7.69153
45.076904,7.621761
45.076904,7.621901
45.064472,7.653077
45.056664,7.613677
45.056595,7.613715
45.080891,7.668889
45.080841,7.668763
45.085003,7.668581
45.085323,7.668517
45.080982,7.668418
45.080921,7.668567
45.078854,7.732914
45.063015,7.688771
45.06303,7.688755
45.062962,7.688812
45.099285,7.700108
45.097401,7.724883
45.097385,7.724916
45.070179,7.694202
45.070141,7.694045
45.098274,7.692593
45.052574,7.644907
45.04533,7.674057
45.04528,7.674173
45.064171,7.676026
45.06435,7.676017
45.074585,7.620507
45.07444,7.620506
45.08218,7.624385
45.08218,7.624413
45.079323,7.623393
45.079288,7.623387
45.051254,7.674254
45.071373,7.607757
45.047932,7.64685
45.047985,7.646622
45.068592,7.70696
45.068653,7.707
44.998524,7.694734
45.022106,7.685142
45.025173,7.638306
45.097847,7.651624
45.098461,7.652386
45.082161,7.643928
45.064785,7.672631
45.016449,7.630321
45.01646,7.630273
45.07859,7.767927
45.078598,7.767996
45.080227,7.766983
45.080227,7.766981
45.078434,7.767457
45.0783,7.767649
45.070431,7.727198
45.070454,7.72719
45.080845,7.677517
45.080742,7.677636
45.091785,7.689656
45.059925,7.661552
45.059582,7.662175
45.059772,7.662265
45.07338,7.720356
45.064266,7.707455
45.096684,7.697098
45.075005,7.629929
45.061985,7.699614
45.101868,7.666615
45.101921,7.666623
45.101601,7.667581
45.101593,7.667618
45.061626,7.699834
45.061569,7.699769
45.06152,7.703322
45.06152,7.703362
45.067341,7.70972
45.067295,7.709619
45.060032,7.635392
45.049946,7.681954
45.017025,7.624863
45.021896,7.63729
45.07943,7.633505
45.099766,7.655384
45.099846,7.655451
45.066837,7.667913
45.047108,7.647206
45.102032,7.764718
45.01936,7.632699
45.019455,7.633038
45.014023,7.664223
45.03788,7.618712
45.04063,7.6388
45.040443,7.638899
45.038128,7.618207
45.108616,7.754645
45.077763,7.683127
45.077858,7.683028
45.108677,7.754691
45.037411,7.617815
45.044689,7.677567
45.047085,7.682101
45.047077,7.68211
45.056297,7.67674
45.056328,7.676775
45.044781,7.677642
45.073742,7.622743
45.08028,7.626411
45.080139,7.626322
45.073757,7.622661
45.073746,7.622682
45.080124,7.626785
45.03521,7.631243
45.088203,7.667686
45.091949,7.671872
45.091789,7.67163
45.068817,7.674994
45.068775,7.675073
45.072811,7.649371
45.072792,7.649312
45.073711,7.648709
45.073948,7.648982
45.092113,7.672463
45.077705,7.641709
45.02359,7.651648
45.077579,7.69491
45.035629,7.675716
45.032681,7.649177
45.026051,7.643204
45.026062,7.643119
45.04781,7.662879
45.047668,7.662993
45.051472,7.674889
45.051533,7.67512
45.073925,7.674791
45.073925,7.674579
45.073841,7.674406
45.074219,7.669661
45.074177,7.669641
45.073902,7.674477
45.041004,7.66923
45.075626,7.691544
45.075207,7.691041
45.10429,7.685936
45.008347,7.656708
45.005386,7.629626
45.101635,7.70383
45.068634,7.699443
45.068771,7.699636
44.997868,7.661042
44.999847,7.759408
44.999859,7.759419
45.073875,7.610109
45.073788,7.610217
45.092697,7.675968
45.092701,7.675954
45.017967,7.610795
45.018463,7.607946
45.018612,7.608005
45.02071,7.614388
45.075733,7.640674
45.078247,7.641973
45.078281,7.642038
45.067917,7.645385
45.067894,7.645392
45.079269,7.641919
45.07925,7.641934
45.03389,7.685655
45.03381,7.685637
45.018787,7.617223
45.018066,7.616647
45.018028,7.616706
45.092194,7.714925
45.095257,7.715157
45.088486,7.689888
45.107849,7.70091
45.10416,7.675369
45.095497,7.632694
45.095715,7.633016
45.07386,7.617968
45.076004,7.652835
45.067482,7.649079
45.063351,7.622458
45.041447,7.642524
45.093166,7.706298
45.056831,7.664961
45.056831,7.664714
45.076679,7.670604
45.076637,7.670552
45.068085,7.676143
44.999462,7.673491
44.999527,7.673477
45.054684,7.684874
45.05463,7.6851
45.102402,7.682375
45.035408,7.665499
45.078606,7.68821
45.078602,7.688222
45.096619,7.706145
45.033443,7.637459
45.033432,7.637441
45.067162,7.676693
45.067101,7.676723
