lng,lat,pippo
7.638908,45.026379,286
7.638227,45.025791,604
7.639208,45.026508,252
7.636701,45.025352,554
7.638235,45.024666,778
7.639496,45.026295,263
7.63949,45.026421,738
7.636909,45.025261,582
7.638098,45.025928,589
7.638309,45.025227,596
7.637241,45.025223,571
7.637573,45.025383,580
7.638617,45.025337,504
7.638244,45.024937,8165
7.637473,45.069458,1139
7.6367,45.068859,1974
7.636682,45.068562,2147
7.637269,45.068604,4067
7.639531,45.067986,2728
7.639022,45.06892,166
7.637465,45.06776,194
7.638741,45.068703,6090
7.63665,45.069653,37
7.637714,45.068218,2748
7.637376,45.069313,1139
7.639267,45.069172,427
7.639579,45.070557,581
7.637945,45.071789,237
7.639125,45.072292,4318
7.638815,45.07082,1013
7.639239,45.071651,20150
7.636702,45.070602,116
7.636681,45.071278,6968
7.639575,45.070362,618
7.639318,45.071743,737
7.636845,45.07132,297
7.637132,45.070217,4377
7.639094,45.070744,126
7.637169,45.115803,691
7.637593,45.116489,495
7.637639,45.115307,294
7.638323,45.117085,503
7.636892,45.115639,359
7.637619,45.115379,550
7.636874,45.115757,429
7.636865,45.115791,60
7.636693,45.115585,280
7.637163,45.115829,538
7.637677,45.115414,579
7.642014,45.02422,17200
7.640575,45.024303,7129
7.642645,45.022808,230
7.640632,45.022579,584
7.642067,45.022335,187
7.640942,45.022457,1231
7.640391,45.024181,19665
7.642407,45.02282,128
7.642141,45.023491,799
7.641667,45.02383,520
7.643221,45.024181,485
7.642112,45.023823,2584
7.641143,45.057743,2268
7.641776,45.058632,25687
7.641167,45.059032,2593
7.641657,45.058567,2641
7.641388,45.059116,404
7.642909,45.057629,9684
7.643195,45.058075,748
7.641728,45.058842,656
7.642334,45.059547,396
7.641109,45.058109,817
7.641636,45.058735,119
7.642893,45.058434,3738
7.642591,45.071342,38
7.642137,45.071037,651
7.642036,45.071198,18125
7.641028,45.071926,160
7.641097,45.070827,286
7.642093,45.071541,3191
7.64054,45.072132,7202
7.642527,45.070217,271
7.642206,45.072166,395
7.640996,45.072098,6627
7.641999,45.07029,80
7.642036,45.071033,1659
7.643467,45.07029,414
7.642359,45.079845,214
7.640181,45.077919,2868
7.641686,45.077614,4897
7.641291,45.079613,621
7.642795,45.077454,621
7.642313,45.079937,7977
7.642372,45.079884,2714
7.641493,45.077667,1533
7.641814,45.078094,520
7.64007,45.07795,515
7.641087,45.078369,541
7.642053,45.078781,2458
7.641788,45.07811,2485
7.640073,45.078693,19820
7.641167,45.079887,7130
7.642725,45.078308,258
7.644061,45.039124,205
7.645765,45.03812,721
7.644275,45.037727,17984
7.645071,45.03915,4990
7.646475,45.03709,146
7.646577,45.037094,397
7.646837,45.038002,290
7.644827,45.037643,6883
7.643684,45.037151,31826
7.643565,45.037258,19300
7.646072,45.038532,934
7.644335,45.040245,1269
7.64548,45.041496,2743
7.646566,45.040985,2813
7.64458,45.039677,13265
7.645604,45.041794,5730
7.643615,45.042049,2546
7.646249,45.039684,339
7.644481,45.041473,539
7.646558,45.040997,1022
7.646603,45.039909,260
7.645944,45.040348,1400
7.644163,45.049179,171
7.644455,45.049549,4934
7.645857,45.048862,648
7.643988,45.047905,2190
7.6443,45.048092,5837
7.643975,45.049049,430
7.6439,45.049164,105
7.64685,45.048538,18472
7.646387,45.04747,158
7.64473,45.048359,346
7.644926,45.04837,5761
7.643951,45.048943,1218
7.644185,45.048153,2093
7.645098,45.062477,331
7.646417,45.062916,7262
7.645115,45.062321,34
7.645035,45.064629,5542
7.646459,45.0639,21559
7.645006,45.06229,2203
7.643686,45.063686,549
7.644114,45.063198,1668
7.643707,45.06348,222
7.645199,45.063251,1772
7.643694,45.0625,79
7.646628,45.063995,699
7.645054,45.063175,34
7.646596,45.077835,137
7.646837,45.079906,273
7.645855,45.077694,2319
7.64502,45.078259,5559
7.645476,45.078045,595
7.643762,45.077873,1199
7.644752,45.078667,2523
7.644324,45.078434,8379
7.64396,45.078262,148
7.644909,45.079903,221
7.646667,45.077999,540
7.64376,45.078331,16581
7.645618,45.077801,1957
7.645668,45.079697,3998
7.648082,45.036068,214
7.647945,45.034863,15805
7.64731,45.034683,2953
7.649474,45.035255,20066
7.648011,45.034939,1254
7.649714,45.035423,24443
7.647782,45.03661,237
7.648963,45.035046,15648
7.649625,45.034771,1532
7.64739,45.03508,615
7.649393,45.034817,4340
7.649903,45.03627,184
7.648723,45.065228,4322
7.647062,45.066669,20687
7.646924,45.065693,161
7.647889,45.065762,1091
7.648914,45.066029,24
7.648322,45.066547,1784
7.650221,45.065659,223
7.647188,45.064922,823
7.649673,45.066444,190
7.64943,45.066357,581
7.649547,45.065445,152
7.647076,45.072697,594
7.647567,45.074131,61
7.647716,45.073849,1240
7.648635,45.072708,11493
7.649833,45.07325,39401
7.647038,45.074795,2192
7.64874,45.074306,4117
7.648293,45.07486,7942
7.649292,45.072704,422
7.647618,45.072987,141
7.64895,45.073505,17013
7.649504,45.07357,8529
7.647688,45.073006,514
7.649806,45.072861,1947
7.648602,45.072617,1027
7.650077,45.075203,2712
7.649507,45.075611,4060
7.649259,45.077221,3699
7.649691,45.076244,581
7.648587,45.07579,500
7.64974,45.076344,579
7.648152,45.075878,27
7.648715,45.076248,453
7.648313,45.076359,126
7.648221,45.076347,162
7.647377,45.077297,7792
7.650228,45.076725,670
7.648075,45.076286,5188
7.648979,45.077221,4175
7.647356,45.076214,435
7.649097,45.077347,580
7.647346,45.076714,8554
7.648023,45.076927,464
7.648079,45.076996,251
7.6501,45.076027,8062
7.649427,45.075325,3036
7.647975,45.076385,284
7.650054,45.076595,138
7.648578,45.078758,130
7.649505,45.077999,1501
7.648436,45.078766,16920
7.648378,45.077579,144
7.647127,45.078445,2379
7.649638,45.078556,796
7.647257,45.077747,508
7.650136,45.078827,282
7.648955,45.079632,6308
7.649671,45.078445,586
7.65005,45.078957,508
7.651378,45.02354,6162
7.653352,45.02224,26
7.65043,45.022846,1452
7.650528,45.02301,6326
7.653461,45.023502,2725
7.650705,45.022575,507
7.651919,45.022606,21801
7.651783,45.022762,369
7.651836,45.022682,219
7.652262,45.022102,503
7.651556,45.024353,222
7.652424,45.029919,23151
7.65318,45.031395,3774
7.653646,45.031528,608
7.653091,45.030128,8091
7.652533,45.031124,185
7.652781,45.031593,4454
7.65212,45.029587,176
7.652276,45.031586,22711
7.652511,45.031334,9087
7.652006,45.029991,321
7.651759,45.03043,207
7.652346,45.031982,260
7.65243,45.029587,8664
7.653517,45.033932,231
7.650673,45.034538,436
7.650697,45.032043,28859
7.65324,45.033409,5440
7.650473,45.033611,9982
7.650496,45.034336,5579
7.65185,45.033817,2643
7.651843,45.033916,275
7.653043,45.033249,719
7.65261,45.032543,1465
7.651634,45.032131,238
7.651906,45.032078,465
7.652114,45.033844,257
7.652285,45.034225,937
7.652592,45.054039,19498
7.653128,45.053741,8612
7.651659,45.053303,1705
7.651262,45.05434,5020
7.65054,45.053223,386
7.653342,45.052647,1867
7.651347,45.053867,4212
7.653142,45.052963,183
7.653344,45.052216,285
7.651354,45.053158,73
7.653044,45.052528,224
7.651258,45.053638,36
7.652001,45.054085,11473
7.652966,45.052929,467
7.652693,45.053276,5326
7.653467,45.053341,688
7.650592,45.05402,9414
7.652394,45.052696,451
7.650369,45.053001,404
7.653543,45.053574,262
7.651103,45.054337,11423
7.653042,45.053738,494
7.651336,45.065258,2171
7.6505,45.065033,2988
7.653705,45.065388,2514
7.650647,45.067219,254
7.653278,45.067139,2718
7.652807,45.065315,619
7.652383,45.065563,2761
7.650802,45.065865,308
7.651876,45.065224,559
7.651623,45.065216,1283
7.652533,45.06702,1607
7.65306,45.065681,174
7.650374,45.065788,37
7.653411,45.066837,170
7.651945,45.06773,510
7.651045,45.068527,679
7.652105,45.069763,3015
7.651004,45.068119,4364
7.653084,45.068672,2668
7.65336,45.067921,12416
7.652698,45.068428,64
7.652984,45.068233,1338
7.65147,45.0686,724
7.652703,45.069714,185
7.652196,45.069485,957
7.653519,45.067341,1429
7.65217,45.069744,472
7.650388,45.069401,27163
7.653487,45.067532,9833
7.651351,45.073658,346
7.65279,45.072483,8065
7.653272,45.074562,5375
7.652592,45.074833,315
7.651705,45.074402,99
7.651083,45.074894,14315
7.653199,45.074162,489
7.650375,45.073273,976
7.650586,45.073921,489
7.650439,45.07328,176
7.650613,45.074421,622
7.650422,45.074829,184
7.655137,45.040497,169
7.655984,45.041042,2237
7.656563,45.040699,422
7.65511,45.040733,551
7.655648,45.041233,440
7.656142,45.04044,637
7.656877,45.041607,565
7.654898,45.041924,500
7.656085,45.040535,98
7.654653,45.039734,852
7.656267,45.040314,952
7.654984,45.040539,344
7.654613,45.039837,233
7.65445,45.039696,427
7.655587,45.062637,6943
7.655378,45.062622,585
7.655365,45.063385,191
7.655285,45.063362,524
7.65421,45.063519,10015
7.655645,45.063095,595
7.655415,45.063732,1473
7.654686,45.062931,3608
7.656086,45.064602,6818
7.655658,45.064125,543
7.655865,45.064129,4183
7.655314,45.062687,2411
7.656941,45.064442,547
7.655381,45.063511,23725
7.654269,45.070843,251
7.656103,45.071182,175
7.656021,45.071751,374
7.655798,45.071968,511
7.656325,45.071659,191
7.656998,45.070915,591
7.655877,45.071476,556
7.656637,45.071564,469
7.654539,45.072109,7387
7.655996,45.071793,549
7.654107,45.070744,1228
7.656605,45.071812,650
7.655703,45.070446,129
7.65447,45.072056,67
7.656319,45.07098,42
7.65373,45.071262,220
7.654119,45.071949,8231
7.653858,45.070827,582
7.656016,45.071724,515
7.655077,45.077789,366
7.654257,45.078934,2863
7.654172,45.078217,17990
7.655972,45.077503,4554
7.656265,45.078945,5547
7.656295,45.077679,8689
7.655982,45.077908,1016
7.656497,45.077469,2705
7.656355,45.078247,9855
7.655974,45.078957,463
7.656831,45.079296,7547
7.654167,45.077553,3943
7.655927,45.079842,598
7.655551,45.078297,7019
7.656359,45.078415,1276
7.656176,45.078259,369
7.65419,45.080383,541
7.655083,45.08173,482
7.654784,45.081879,9358
7.656943,45.080509,41
7.654187,45.081902,39
7.655825,45.081974,296
7.656199,45.0807,25563
7.655928,45.082432,142
7.65699,45.080585,525
7.655522,45.079983,2579
7.654294,45.081379,2687
7.655006,45.080563,4160
7.653994,45.082161,2752
7.654496,45.07996,248
7.659503,45.054695,9560
7.658215,45.054039,278
7.65982,45.054104,1322
7.659518,45.054234,1456
7.657642,45.052853,31
7.658358,45.054512,1852
7.658816,45.052502,280
7.659263,45.053364,8404
7.658605,45.05307,1680
7.659645,45.052723,6360
7.660246,45.05434,5793
7.658515,45.054558,1376
7.657335,45.054478,120
7.659718,45.053719,216
7.659535,45.054283,1794
7.658999,45.0522,91
7.659656,45.054672,666
7.65904,45.052944,62
7.659129,45.054237,3902
7.659791,45.056828,1054
7.657506,45.055401,208
7.657807,45.055035,13153
7.658737,45.056591,930
7.65781,45.055737,83
7.659288,45.05479,26963
7.657368,45.056965,341
7.657138,45.056892,4922
7.658817,45.056759,3443
7.657691,45.055168,4073
7.659974,45.055485,12924
7.658116,45.055302,534
7.657201,45.056507,397
7.659801,45.055393,2458
7.658718,45.055794,155
7.659242,45.057697,329
7.659793,45.058853,721
7.657828,45.057793,289
7.658677,45.057579,40
7.658425,45.057735,95
7.659505,45.05756,4308
7.659278,45.05777,941
7.659564,45.05756,491
7.660162,45.058094,409
7.660308,45.059326,2218
7.659376,45.058056,247
7.658969,45.07325,531
7.658751,45.074024,4519
7.658202,45.07468,580
7.659663,45.07328,109
7.65825,45.073818,710
7.65893,45.074043,9231
7.658018,45.074306,1188
7.66031,45.073681,25274
7.660161,45.073689,9542
7.659084,45.073277,501
7.657597,45.0728,9199
7.657853,45.073414,4320
7.6604,45.074421,2701
7.660308,45.073906,7540
7.658681,45.073757,1111
7.6572,45.073517,83
7.658155,45.074329,8371
7.660435,45.074318,303
7.659798,45.074379,5080
7.657758,45.076473,2775
7.659283,45.074986,6571
7.660003,45.07608,4285
7.657269,45.076221,322
7.660417,45.076881,393
7.659153,45.075104,7078
7.659119,45.076168,3941
7.658222,45.075352,206
7.657145,45.077232,220
7.658085,45.076736,7738
7.660323,45.076305,246
7.65939,45.07663,18210
7.660431,45.076801,4271
7.657698,45.076378,154
7.6598,45.076939,4285
7.65781,45.074986,552
7.659412,45.075722,382
7.659557,45.077072,12520
7.6578,45.076599,6065
7.6581,45.078335,569
7.65765,45.077808,68
7.658518,45.07896,240
7.659925,45.077488,217
7.657645,45.077568,293
7.658976,45.079266,1488
7.659266,45.079369,605
7.659965,45.079105,1265
7.659778,45.078495,8435
7.660306,45.078083,26988
7.659995,45.079338,1423
7.660317,45.07777,1532
7.659986,45.078835,4047
7.658,45.079689,209
7.659998,45.081081,8951
7.658672,45.081108,8474
7.659182,45.080612,1158
7.657897,45.08152,5316
7.659598,45.081211,193
7.658731,45.081585,8130
7.658378,45.080692,11010
7.658129,45.081509,635
7.658875,45.080025,2228
7.659396,45.080296,2345
7.657794,45.081326,1426
7.659182,45.084061,209
7.660055,45.084637,509
7.66029,45.084217,10504
7.658743,45.083149,11372
7.658148,45.083759,149
7.657674,45.082706,510
7.65867,45.084476,1364
7.659423,45.083569,65
7.659071,45.083706,8565
7.660053,45.0849,174
7.657593,45.083115,47
7.658641,45.091049,565
7.659935,45.09082,628
7.65826,45.09124,190
7.658278,45.09074,597
7.659709,45.091125,550
7.659538,45.091785,712
7.660092,45.091843,626
7.659613,45.091801,546
7.65987,45.091621,704
7.658807,45.090031,642
7.660144,45.091053,549
7.658582,45.091347,523
7.659743,45.090046,297
7.660076,45.090782,580
7.657333,45.091698,582
7.659901,45.091572,2043
7.660149,45.091373,114
7.657561,45.099834,4277
7.65807,45.098984,2735
7.6577,45.100021,194
7.657533,45.099842,271
7.65758,45.097652,14366
7.657866,45.098759,145
7.657374,45.098061,128
7.660313,45.097996,5932
7.658853,45.100071,329
7.659259,45.099171,4248
7.659895,45.098873,1361
7.658852,45.100018,4547
7.662695,45.056091,60
7.663387,45.056351,256
7.661513,45.057102,102
7.660894,45.057152,15659
7.663329,45.056038,1103
7.663002,45.056637,183
7.662132,45.054829,35460
7.661763,45.056961,299
7.661798,45.05637,445
7.662954,45.05592,2936
7.663023,45.054893,1305
7.662873,45.055302,159
7.660943,45.056797,555
7.663354,45.055878,4296
7.663504,45.056267,1301
7.661174,45.055267,1268
7.661697,45.056942,4548
7.662374,45.057846,384
7.661344,45.058117,16857
7.662217,45.059414,11776
7.662465,45.057243,7502
7.663847,45.057903,207
7.662535,45.058445,41
7.661732,45.057331,6120
7.662295,45.057522,556
7.662601,45.059265,15267
7.661562,45.059322,3890
7.66184,45.059013,187
7.663492,45.057442,687
7.660865,45.057415,2310
7.662956,45.058201,220
7.661305,45.059265,265
7.663207,45.058784,43
7.663295,45.059429,530
7.662031,45.058331,2581
7.661787,45.067768,318
7.662209,45.06892,719
7.66195,45.06871,33
7.662835,45.067719,266
7.662578,45.068817,449
7.661797,45.068703,66
7.660862,45.069481,247
7.662631,45.067455,120
7.662682,45.067642,1379
7.661848,45.067585,7310
7.662154,45.068279,364
7.662834,45.068409,5108
7.660726,45.069565,500
7.661447,45.068878,102
7.662813,45.072132,959
7.661682,45.071072,487
7.662838,45.072311,15428
7.66286,45.070107,390
7.663321,45.070782,554
7.663525,45.071621,10480
7.660916,45.072151,376
7.663431,45.072159,1240
7.663163,45.070686,3631
7.662029,45.071846,74
7.661885,45.07069,57
7.662908,45.070206,705
7.660662,45.073109,8292
7.660763,45.073463,5290
7.66084,45.074493,5414
7.661118,45.072933,10053
7.661146,45.072929,543
7.663942,45.072899,56
7.661327,45.074501,105
7.66059,45.072403,1329
7.663472,45.073605,497
7.663708,45.073734,4917
7.660901,45.074692,5557
7.662591,45.072948,5759
7.660704,45.072456,1186
7.660684,45.077602,414
7.661609,45.079498,4460
7.66271,45.078629,903
7.66349,45.078144,7659
7.661162,45.078907,1229
7.662374,45.078556,315
7.662095,45.077988,453
7.663064,45.079903,12780
7.663729,45.078186,474
7.661489,45.079071,78
7.66364,45.077648,998
7.663452,45.077778,526
7.663651,45.079762,4423
7.661777,45.080517,33
7.661274,45.079956,1569
7.663708,45.081318,17341
7.661298,45.081116,11940
7.662832,45.082287,26
7.663291,45.081844,6837
7.662298,45.080673,2322
7.6633,45.081291,265
7.662769,45.080032,3085
7.662107,45.082161,96
7.660789,45.082394,4239
7.666312,45.023838,23
7.665915,45.023033,69
7.667089,45.023178,6923
7.664531,45.023937,31274
7.665059,45.023376,1151
7.666018,45.022655,32
7.666668,45.023468,6941
7.666325,45.024185,11562
7.666001,45.023106,34
7.666559,45.023418,2836
7.667126,45.023102,532
7.665587,45.022732,65
7.667171,45.023544,25
7.667026,45.022495,545
7.666893,45.023014,1747
7.666309,45.053383,1376
7.664215,45.054195,8020
7.666911,45.053646,8123
7.667193,45.053047,645
7.664835,45.054207,689
7.666479,45.053112,475
7.666024,45.05415,246
7.666874,45.052494,59
7.667254,45.053154,1015
7.663951,45.054317,40
7.664361,45.054047,797
7.666951,45.054592,208
7.664001,45.055611,174
7.665147,45.056229,3322
7.664768,45.05653,3044
7.664931,45.055244,572
7.666132,45.055759,3814
7.6672,45.054764,147
7.66565,45.05547,1635
7.666211,45.055042,7911
7.665563,45.057091,315
7.66453,45.056328,23030
7.665711,45.054897,295
7.66426,45.055897,6591
7.664732,45.056553,1176
7.664409,45.055141,197
7.66612,45.065556,245
7.66434,45.066338,552
7.665093,45.066433,192
7.664218,45.065521,214
7.665483,45.065861,196
7.66671,45.064926,22
7.666655,45.065048,644
7.667355,45.066185,166
7.664187,45.064877,259
7.667051,45.067112,74
7.664054,45.065231,685
7.665999,45.066769,51
7.664001,45.065453,159
7.665615,45.066666,48
7.664843,45.066967,1010
7.664884,45.065132,1316
7.666978,45.067699,178
7.667099,45.068233,3763
7.664195,45.069729,2184
7.665415,45.069401,1348
7.665558,45.068485,110
7.664776,45.067791,674
7.666065,45.069588,567
7.664707,45.068935,2723
7.665788,45.069542,761
7.665171,45.069496,150
7.665326,45.069794,3441
7.666996,45.068466,192
7.664986,45.073078,5637
7.665206,45.074821,161
7.666367,45.072693,1101
7.664232,45.073505,9739
7.667238,45.072636,9835
7.664681,45.073624,245
7.66441,45.074081,118
7.664954,45.073257,3020
7.666955,45.072689,106
7.664591,45.073853,2005
7.664135,45.074451,202
7.667212,45.072639,13790
7.667274,45.072727,226
7.666857,45.072651,657
7.666574,45.074409,415
7.665134,45.072945,156
7.66623,45.079288,5769
7.665773,45.079735,1037
7.666122,45.078579,3100
7.66621,45.077503,1105
7.664198,45.079514,5258
7.666302,45.078999,16536
7.666866,45.079647,1994
7.66578,45.07906,77
7.666296,45.077885,516
7.667102,45.077549,435
7.666504,45.078838,243
7.67014,45.028831,2487
7.669683,45.027893,659
7.670458,45.027012,284
7.669542,45.027725,5676
7.670023,45.028416,660
7.670603,45.026978,96
7.670542,45.029465,37
7.667905,45.027458,3971
7.670719,45.027607,492
7.667515,45.029381,8513
7.670745,45.027451,243
7.669705,45.027496,373
7.667689,45.02916,1936
7.66854,45.028625,4862
7.670042,45.034286,1194
7.66803,45.032871,1081
7.668655,45.034325,103
7.669315,45.034115,262
7.669663,45.032928,570
7.66831,45.033115,543
7.66796,45.033375,5126
7.667554,45.032917,613
7.668167,45.032726,128
7.67037,45.033955,408
7.668693,45.033779,22
7.667389,45.0326,545
7.669548,45.034073,1144
7.66985,45.03735,468
7.670647,45.038578,444
7.667927,45.038036,92
7.668967,45.039543,453
7.667744,45.038364,1449
7.667528,45.038509,5258
7.668364,45.039234,616
7.668308,45.039104,42
7.668645,45.038467,4616
7.67053,45.038662,291
7.667436,45.038967,3384
7.669802,45.053894,25
7.669047,45.052334,145
7.670488,45.053986,4075
7.667693,45.053452,41
7.669372,45.053131,1141
7.668091,45.054184,665
7.667695,45.052849,202
7.668324,45.05405,609
7.670105,45.052807,298
7.668826,45.054699,27470
7.670258,45.052723,29555
7.670387,45.052792,2963
7.670742,45.054428,594
7.669855,45.053768,25
7.669013,45.052353,263
7.668143,45.056446,374
7.668812,45.057117,9585
7.668476,45.055134,1446
7.669765,45.056293,202
7.668797,45.055672,2045
7.668969,45.055645,1720
7.667922,45.055759,4085
7.667625,45.056946,2588
7.670587,45.054893,9972
7.66921,45.055042,400
7.670199,45.054745,254
7.670068,45.059319,686
7.66942,45.058113,881
7.668001,45.059391,99
7.669229,45.058144,691
7.667521,45.057537,229
7.667723,45.059029,543
7.66927,45.057747,743
7.668473,45.057953,2676
7.669651,45.058876,2997
7.670558,45.057884,4546
7.667593,45.059299,7617
7.668163,45.058575,124
7.670095,45.058643,390
7.670362,45.058498,54
7.668015,45.057617,87
7.670035,45.058674,207
7.667659,45.059467,1465
7.669535,45.059265,2154
7.667465,45.057747,192
7.670372,45.059555,4273
7.669161,45.057583,1936
7.669029,45.058304,1383
7.67026,45.060749,381
7.667483,45.060253,158
7.669287,45.06052,325
7.669854,45.06189,12665
7.670561,45.061695,4159
7.669667,45.061039,9529
7.668619,45.062092,342
7.670259,45.059807,12626
7.669907,45.061947,399
7.667938,45.061367,288
7.668204,45.061668,634
7.670398,45.062012,109
7.669303,45.060352,5017
7.670543,45.062241,1338
7.66948,45.060326,176
7.670148,45.061695,581
7.66883,45.060673,14824
7.667986,45.060123,3760
7.670746,45.062138,927
7.669844,45.063038,29546
7.668036,45.064037,700
7.670332,45.064449,528
7.668838,45.06271,513
7.669743,45.063187,581
7.668917,45.062489,328
7.670608,45.062302,495
7.670184,45.063038,671
7.668699,45.062695,519
7.669221,45.063713,689
7.669215,45.063324,403
7.669969,45.063309,636
7.669036,45.065273,566
7.667985,45.066669,255
7.66924,45.066456,3184
7.670736,45.066223,716
7.6686,45.065224,241
7.669465,45.066154,128
7.669285,45.066551,599
7.667624,45.064976,267
7.668128,45.066708,477
7.670177,45.065067,694
7.669631,45.066212,1069
7.669119,45.066208,657
7.669615,45.068085,686
7.668721,45.069202,1394
7.669806,45.067829,708
7.668451,45.067444,2069
7.668211,45.067448,22454
7.667884,45.069302,561
7.667771,45.069611,372
7.670019,45.069664,124
7.669975,45.069733,99
7.669357,45.069481,7041
7.670636,45.069683,2980
7.670625,45.068756,154
7.667918,45.069443,1902
7.67034,45.068436,1581
7.668206,45.067616,7881
7.668255,45.067337,568
7.668852,45.068901,402
7.669874,45.067966,7066
7.669838,45.070843,612
7.669432,45.071667,511
7.668205,45.07093,374
7.66863,45.070301,177
7.670187,45.071968,363
7.668092,45.070026,727
