lng,lat,pippo
7.657,45.057961,745
7.656629,45.058365,5475
7.654145,45.05975,24
7.654066,45.05862,767
7.655587,45.062637,6943
7.656202,45.062855,748
7.655295,45.064468,3809
7.65421,45.063519,10015
7.654686,45.062931,3608
7.656086,45.064602,6818
7.653971,45.063774,839
7.655865,45.064129,4183
7.654087,45.064011,887
7.655383,45.062653,180
7.655314,45.062687,2411
7.65606,45.064293,124
7.655304,45.063511,2498
7.654068,45.072887,13390
7.656652,45.073742,187
7.655005,45.072685,5159
7.65414,45.07473,845
7.653827,45.07341,4877
7.654377,45.074009,791
7.655892,45.073303,4053
7.656446,45.072891,914
7.657074,45.073006,80
7.656539,45.073853,195
7.655753,45.072735,6584
7.655691,45.072716,809
7.655888,45.077915,811
7.65704,45.077785,3913
7.654172,45.078217,17990
7.655972,45.077503,4554
7.654315,45.077999,914
7.656265,45.078945,5547
7.656295,45.077679,8689
7.656497,45.077469,2705
7.656297,45.078289,1326
7.655942,45.079887,719
7.656346,45.07832,724
7.656831,45.079296,7547
7.654167,45.077553,3943
7.655551,45.078297,7019
7.656294,45.07835,153
7.656812,45.079597,584
7.655694,45.085144,708
7.655054,45.086983,804
7.654264,45.087215,5516
7.655192,45.085049,763
7.655367,45.085899,2542
7.654323,45.085064,786
7.655271,45.087074,3768
7.655562,45.085026,2811
7.656576,45.085979,938
7.65469,45.086086,806
7.6549,45.086494,780
7.655845,45.085587,727
7.654438,45.086418,837
7.65882,45.040146,655
7.66048,45.041878,1221
7.660057,45.040928,4359
7.659423,45.040363,852
7.659424,45.0396,1096
7.659609,45.040295,1254
7.659601,45.039955,897
7.658484,45.040737,1114
7.657433,45.039757,160
7.658823,45.039894,4284
7.658439,45.040436,258
7.658825,45.039803,867
7.657734,45.040981,292
7.660216,45.040642,785
7.659526,45.042297,280
7.658802,45.042938,2723
7.66045,45.043465,228
7.658856,45.043617,2218
7.657948,45.042908,962
7.659955,45.043659,161
7.658624,45.043419,448
7.659618,45.043205,943
7.659249,45.042606,689
7.658606,45.042953,869
7.659775,45.042213,329
7.657698,45.042648,23131
7.65973,45.043491,316
7.660239,45.049545,292
7.659786,45.049236,732
7.658772,45.049438,3003
7.660255,45.048969,254
7.659545,45.04945,1408
7.659935,45.049614,255
7.658494,45.04887,298
7.659667,45.04874,739
7.658634,45.047161,259
7.659767,45.049545,6050
7.660502,45.048782,27134
7.658364,45.04847,228
7.660373,45.048935,833
7.660232,45.054413,907
7.659503,45.054695,9560
7.65982,45.054104,1322
7.658505,45.052425,781
7.659518,45.054234,1456
7.65736,45.053913,718
7.657293,45.052807,937
7.659098,45.053104,137
7.658358,45.054512,1852
7.659728,45.052231,246
7.659263,45.053364,8404
7.658605,45.05307,1680
7.659645,45.052723,6360
7.660437,45.052662,1213
7.658244,45.052486,782
7.659573,45.052986,881
7.660246,45.05434,5793
7.658515,45.054558,1376
7.659301,45.053383,1004
7.657244,45.053829,820
7.659025,45.052383,1141
7.659609,45.052296,545
7.657807,45.055035,13153
7.659435,45.05616,852
7.65731,45.056801,752
7.659288,45.05479,26963
7.658528,45.05677,810
7.657138,45.056892,4922
7.658817,45.056759,3443
7.657691,45.055168,4073
7.659974,45.055485,12924
7.659801,45.055393,2458
7.660282,45.056358,647
7.660232,45.058834,750
7.659873,45.058121,35
7.659989,45.059723,737
7.658402,45.057671,875
7.659505,45.05756,4308
7.660007,45.058411,216
7.660308,45.059326,2218
7.658493,45.058834,852
7.657748,45.059418,772
7.660358,45.058037,904
7.660425,45.059601,669
7.660471,45.060123,681
7.659491,45.060703,1254
7.660387,45.061005,748
7.658407,45.060318,228
7.657428,45.061745,6454
7.660401,45.059982,15410
7.657848,45.061913,629
7.659611,45.059917,676
7.658641,45.061226,326
7.658185,45.060448,2515
7.65922,45.060379,30203
7.657445,45.073677,200
7.658751,45.074024,4519
7.65893,45.074043,9231
7.66031,45.073681,25274
7.660161,45.073689,9542
7.658949,45.073814,771
7.657597,45.0728,9199
7.659785,45.072681,1017
7.657853,45.073414,4320
7.6604,45.074421,2701
7.660308,45.073906,7540
7.657751,45.073826,826
7.658597,45.073788,1008
7.658713,45.072796,1090
7.660225,45.073013,149
7.658991,45.073235,228
7.658155,45.074329,8371
7.659485,45.074593,750
7.659103,45.07711,792
7.657758,45.076473,2775
7.659283,45.074986,6571
7.660003,45.07608,4285
7.659153,45.075104,7078
7.659165,45.075024,730
7.659119,45.076168,3941
7.658085,45.076736,7738
7.65939,45.07663,18210
7.660087,45.076557,731
7.660431,45.076801,4271
7.6598,45.076939,4285
7.657728,45.077026,1178
7.659557,45.077072,12520
7.6578,45.076599,6065
7.657971,45.078266,267
7.658307,45.078896,1146
7.660089,45.078865,630
7.658976,45.079266,1488
7.658188,45.079651,799
7.659872,45.078686,878
7.659778,45.078495,8435
7.660306,45.078083,26988
7.659753,45.077694,809
7.659956,45.078861,1187
7.658026,45.079559,1013
7.659998,45.081081,8951
7.657172,45.080448,706
7.658672,45.081108,8474
7.657373,45.081913,999
7.657897,45.08152,5316
7.659482,45.080868,1206
7.658632,45.081036,1145
7.658731,45.081585,8130
7.658378,45.080692,11010
7.657268,45.08213,644
7.658875,45.080025,2228
7.659503,45.080215,939
7.657244,45.081585,111
7.6579,45.081425,200
7.657748,45.080738,1075
7.657164,45.094204,1421
7.658569,45.094418,1863
7.659489,45.094166,118
7.65947,45.093716,2893
7.657743,45.093468,831
7.659222,45.092785,5258
7.660063,45.094425,1215
7.659097,45.094139,1130
7.659344,45.093746,948
7.659658,45.093494,3545
7.659419,45.09351,22916
7.659256,45.094105,180
7.658892,45.104191,1103
7.659184,45.104595,1735
7.660503,45.103046,713
7.658164,45.104977,893
7.659463,45.105068,741
7.659884,45.105087,644
7.658633,45.104309,1171
7.659691,45.102879,1143
7.659106,45.104492,703
7.657554,45.103546,724
7.659486,45.103977,823
7.658878,45.104195,980
7.663432,45.042473,1042
7.66356,45.042755,2929
7.661152,45.043167,726
7.662745,45.043575,919
7.662478,45.042332,3043
7.663524,45.042686,640
7.663763,45.043831,193
7.663906,45.042629,1359
7.661601,45.044353,11500
7.663232,45.043522,255
7.660745,45.043388,727
7.66381,45.04237,604
7.661168,45.049267,1241
7.661082,45.049278,1291
7.661265,45.04916,5061
7.662458,45.04895,1389
7.66084,45.048435,10014
7.663516,45.047607,1375
7.662399,45.047428,686
7.661266,45.049416,1086
7.661377,45.048149,298
7.662534,45.049198,708
7.660707,45.047989,1353
7.661517,45.047657,654
7.661945,45.048481,766
7.663178,45.048477,934
7.662702,45.049473,3957
7.661731,45.053493,16657
7.660818,45.05307,794
7.66361,45.053349,606
7.661425,45.054344,876
7.662404,45.052536,1355
7.661635,45.052437,3809
7.66132,45.054348,575
7.661602,45.052948,740
7.661457,45.053349,1512
7.663852,45.053009,11590
7.66308,45.052399,7068
7.660642,45.053257,125
7.663803,45.054562,1094
7.661073,45.053772,937
7.660969,45.052856,1380
7.66178,45.053505,825
7.660761,45.054104,855
7.663039,45.054382,874
7.663085,45.054256,905
7.662453,45.05423,1284
7.660894,45.057152,15659
7.663536,45.055923,1147
7.66353,45.055931,893
7.662132,45.054829,35460
7.66188,45.056274,1224
7.661931,45.055855,1227
7.661679,45.055996,707
7.663095,45.056957,684
7.662295,45.056362,698
7.663874,45.056717,687
7.663929,45.055557,157
7.663666,45.056049,808
7.663354,45.055878,4296
7.661485,45.056583,92
7.663639,45.056622,1200
7.660923,45.056751,629
7.660854,45.056721,48
7.661352,45.055145,171
7.661697,45.056942,4548
7.661344,45.058117,16857
7.662217,45.059414,11776
7.661015,45.05928,206
7.662725,45.059734,233
7.661732,45.057331,6120
7.662601,45.059265,15267
7.66075,45.059238,743
7.661562,45.059322,3890
7.660865,45.057415,2310
7.662982,45.05875,690
7.661501,45.059551,1481
7.661595,45.05761,2925
7.66228,45.058182,2581
7.660662,45.073109,8292
7.660763,45.073463,5290
7.66084,45.074493,5414
7.661118,45.072933,10053
7.660937,45.072674,641
7.662428,45.073582,82
7.661438,45.074142,891
7.663708,45.073734,4917
7.660901,45.074692,5557
7.662591,45.072948,5759
7.660697,45.0728,1172
7.661488,45.073711,2585
7.662793,45.073853,1452
7.662094,45.077343,774
7.662367,45.07637,583
7.663173,45.075905,15480
7.662169,45.076206,863
7.663373,45.074955,1407
7.660864,45.075367,752
7.660679,45.076134,661
7.662631,45.076149,10236
7.662216,45.075851,2180
7.66179,45.075211,6818
7.663878,45.076672,90
7.660549,45.076603,979
7.661609,45.079498,4460
7.661137,45.078091,2694
7.66349,45.078144,7659
7.661598,45.078197,915
7.661322,45.079567,1119
7.661305,45.078434,992
7.662065,45.078232,167
7.661338,45.078762,894
7.661202,45.077709,921
7.663064,45.079903,12780
7.661609,45.079422,775
7.663431,45.0783,1617
7.663698,45.079842,197
7.662357,45.078011,147
7.661582,45.079247,591
7.663002,45.078922,835
7.663651,45.079762,4423
7.664768,45.05653,3044
7.666321,45.05579,97
7.666132,45.055759,3814
7.665609,45.055363,805
7.666342,45.055885,759
7.666211,45.055042,7911
7.6655,45.055828,775
7.665451,45.055168,1076
7.666784,45.054779,824
7.66453,45.056328,23030
7.666735,45.05698,946
7.666123,45.056072,763
7.66426,45.055897,6591
7.665405,45.055912,967
7.666065,45.055092,762
7.664944,45.056808,549
7.665586,45.05497,772
7.664728,45.055542,792
7.666778,45.057213,897
7.664986,45.073078,5637
7.664232,45.073505,9739
7.66486,45.074223,183
7.667238,45.072636,9835
7.664305,45.074272,5967
7.664669,45.0737,228
7.664954,45.073257,3020
7.664591,45.073853,2005
7.665297,45.073803,733
7.665558,45.074047,25
7.667212,45.072639,13790
7.665353,45.074993,8100
7.666793,45.075386,1029
7.666552,45.077366,770
7.665246,45.077396,948
7.664598,45.076923,3369
7.664313,45.075531,2650
7.664422,45.074974,786
7.66486,45.07592,9412
7.665171,45.077133,4070
7.66607,45.07539,223
7.665471,45.075222,5746
7.66433,45.080917,625
7.664155,45.080624,766
7.667308,45.080067,1440
7.665815,45.080082,4129
7.664906,45.080475,2715
7.664529,45.081768,1073
7.664281,45.081573,2318
7.664474,45.081909,798
7.664139,45.0807,829
7.666423,45.08215,5296
7.66422,45.082127,1088
7.665437,45.081768,1400
7.669957,45.045856,815
7.66985,45.045376,1114
7.669517,45.044842,818
7.669524,45.046677,774
7.669315,45.045109,656
7.669805,45.045685,20123
7.670306,45.045292,142
7.670705,45.045307,5810
7.670444,45.045509,2814
7.670622,45.045937,797
7.669682,45.046246,4477
7.668812,45.057117,9585
7.668476,45.055134,1446
7.670063,45.054893,1366
7.668797,45.055672,2045
7.668969,45.055645,1720
7.668273,45.056004,5299
7.667775,45.054943,759
7.667803,45.054905,674
7.667881,45.056942,2500
7.670587,45.054893,9972
7.667776,45.055264,1512
7.669487,45.058556,1211
7.670321,45.058537,1349
7.670696,45.057384,763
7.668473,45.057953,2676
7.670233,45.059422,2083
7.669651,45.058876,2997
7.669428,45.057686,1344
7.667593,45.059299,7617
7.669535,45.059265,2154
7.670372,45.059555,4273
7.668816,45.058491,900
7.667635,45.058186,2701
7.66883,45.059826,186
7.668365,45.060123,601
7.66977,45.060177,972
7.669854,45.06189,12665
7.669766,45.062016,896
7.669667,45.061039,9529
7.669454,45.060253,6989
7.670259,45.059807,12626
7.66879,45.062225,1080
7.668544,45.060299,742
7.670373,45.062153,746
7.669303,45.060352,5017
7.670736,45.061787,2307
7.66939,45.060352,905
7.66883,45.060673,14824
7.667986,45.060123,3760
7.670225,45.06213,1518
7.66908,45.062168,954
7.669076,45.068169,407
7.668451,45.067444,2069
7.668211,45.067448,22454
7.669466,45.068302,168
7.669357,45.069481,7041
7.670636,45.069683,2980
7.667918,45.069443,1902
7.668249,45.069782,4383
7.670273,45.067974,805
7.670735,45.068111,810
7.668206,45.067616,7881
7.668572,45.068886,288
7.669874,45.067966,7066
7.668773,45.068439,132
7.669401,45.068325,630
7.668051,45.068443,179
7.667453,45.072338,682
7.668393,45.070473,1178
7.669738,45.071941,1068
7.668032,45.070057,216
7.668484,45.070023,729
7.670021,45.070797,83
7.670292,45.070278,932
7.669666,45.072372,8438
7.669834,45.070805,208
7.669846,45.07061,1213
7.670639,45.071762,1500
7.667854,45.071548,614
7.670792,45.045273,942
7.674006,45.046131,24024
7.673115,45.045284,7707
7.671898,45.046448,5171
7.671186,45.045078,3019
7.671816,45.046974,10029
7.673959,45.04591,1497
7.671044,45.046291,28858
7.673109,45.045223,820
7.672592,45.0453,4286
7.673264,45.046299,159
7.67387,45.04538,1070
7.671957,45.044899,787
7.671574,45.06036,119
7.672988,45.060822,16838
7.673219,45.061085,562
7.671051,45.060413,614
7.672713,45.059917,370
7.673333,45.062267,15921
7.673356,45.061798,694
7.673123,45.059807,376
7.671815,45.061878,1810
7.671526,45.060307,106
7.672888,45.061596,1212
7.673513,45.059998,5695
7.67141,45.060535,4130
7.670781,45.062164,10981
7.672307,45.061543,9105
7.670918,45.066345,4069
7.673277,45.064877,204
7.672544,45.066971,148
7.672785,45.067165,7110
7.671459,45.065777,100
7.673649,45.066849,230
7.673131,45.066856,687
7.673049,45.066299,728
7.673584,45.065868,894
7.671257,45.066212,8141
7.672101,45.065422,4481
7.674077,45.074551,5664
7.671409,45.073357,958
7.672121,45.074104,2770
7.672545,45.07243,701
7.672482,45.073837,136
7.673535,45.074078,9837
7.672812,45.074642,256
7.672262,45.074894,791
7.673885,45.073177,78
7.673194,45.073616,78
7.671598,45.072472,91
7.672307,45.085068,782
7.672777,45.086449,1431
7.671575,45.085316,25194
7.671303,45.086521,7098
7.672302,45.085003,1177
7.671549,45.085888,8305
7.672667,45.087303,717
7.671615,45.085316,701
7.673068,45.086437,1146
7.67137,45.086475,2554
7.672165,45.08511,940
7.670922,45.085449,915
7.672585,45.087162,2470
7.673896,45.098907,2804
7.671934,45.097683,836
7.673678,45.098473,813
7.671701,45.099613,9703
7.67126,45.098328,5051
7.673089,45.098419,11497
7.672387,45.098343,8408
7.671639,45.09914,684
7.672655,45.099274,253
7.672678,45.097637,904
7.67226,45.099899,739
7.672959,45.098629,837
7.672603,45.098595,748
7.670866,45.099998,867
7.673054,45.098209,161
7.670898,45.099659,65
7.672521,45.098492,1455
7.674007,45.098095,1192
7.677456,45.044289,1932
7.674732,45.042294,757
7.675159,45.044056,8408
7.674257,45.042343,2322
7.675343,45.043003,239
7.674293,45.044426,170
7.675638,45.044083,6606
7.676569,45.044224,6139
7.676404,45.043995,10008
7.677486,45.043003,3500
7.674275,45.043133,6437
7.675201,45.042557,236
7.676727,45.043442,2667
7.676,45.043964,8415
7.67613,45.052174,246
7.674725,45.051804,3304
7.67755,45.051746,2802
7.677403,45.051773,177
7.67577,45.05064,16453
7.676437,45.052013,7009
7.677008,45.051392,11487
7.67628,45.050667,5452
7.675973,45.049747,5272
7.67611,45.051464,216
7.675966,45.051319,24299
7.676165,45.051872,40
7.675751,45.051529,638
7.676388,45.050007,7237
7.676692,45.053101,5531
7.674636,45.052647,292
7.674453,45.054535,128
7.676252,45.052399,15678
7.675552,45.053318,33396
7.676912,45.05307,767
7.67529,45.053024,20646
7.676295,45.053043,8268
7.67587,45.05238,4270
7.675719,45.053154,3423
7.675433,45.053265,1641
7.675724,45.067314,6942
7.675788,45.066921,5243
7.675971,45.066456,1326
7.675848,45.0653,9640
7.6769,45.065186,661
7.675202,45.066944,14187
7.677143,45.067215,3063
7.676632,45.067295,164
7.676379,45.065849,11595
7.677102,45.067059,36525
7.676202,45.066422,7590
7.676755,45.067081,3491
7.676095,45.065575,244
7.674415,45.065392,2496
7.675951,45.067219,839
7.675059,45.068874,3828
7.674654,45.069016,741
7.677232,45.068123,223
7.677312,45.067364,1308
7.675862,45.067539,5736
7.677077,45.068214,216
7.676174,45.067589,131
7.675151,45.068043,3892
7.676016,45.067451,144
7.676339,45.067436,25745
7.676303,45.068901,1408
7.67596,45.067459,197
7.676385,45.06739,9481
7.674832,45.068947,238
7.676891,45.0681,161
7.677484,45.069942,651
7.675503,45.072029,145
7.676417,45.071468,1227
7.676236,45.071583,764
7.675837,45.07198,4947
7.674217,45.070354,154
7.676374,45.071461,195
7.676574,45.071533,2179
7.676469,45.069874,192
7.674428,45.072109,968
7.676972,45.072113,813
7.677186,45.07114,811
7.674936,45.073418,2215
7.675569,45.073864,1093
7.676142,45.07262,752
7.675623,45.073673,7654
7.674392,45.073612,5175
7.677482,45.074783,5517
7.675583,45.073696,2901
7.67567,45.073566,1724
7.675668,45.074287,3973
7.675258,45.073757,725
7.677261,45.073345,852
7.675719,45.07436,832
7.676151,45.074669,2305
7.677217,45.073395,1274
7.675418,45.073433,715
7.676791,45.077244,174
7.677205,45.075706,195
7.676183,45.075424,647
7.674747,45.076973,417
7.675614,45.076977,1506
7.676025,45.076931,6550
7.676396,45.076569,1004
7.677092,45.077053,647
7.674693,45.075573,4791
7.677026,45.077385,356
7.674927,45.07724,775
7.674333,45.0788,1146
7.677316,45.077671,199
7.677539,45.077549,4161
7.675247,45.078476,800
7.675201,45.07753,938
7.677126,45.078758,185
7.675854,45.078453,273
7.674271,45.077656,2611
7.675371,45.077991,317
7.675756,45.078312,150
7.677492,45.077621,721
7.677441,45.094788,1108
7.675573,45.094669,3005
7.677353,45.09391,881
7.677015,45.094948,1358
7.674923,45.09491,2661
7.675916,45.092819,13546
7.676919,45.092686,838
7.675543,45.093155,227
7.676116,45.093491,1069
7.675354,45.094913,936
7.676106,45.092693,12497
7.675914,45.093613,159
7.677278,45.094608,790
7.676959,45.09409,974
7.675912,45.0938,610
7.674821,45.094933,691
7.676472,45.093506,3341
7.676822,45.092682,699
7.676072,45.098366,169
7.675834,45.097816,2455
7.674492,45.097824,715
7.6761,45.099541,71
7.675202,45.097992,1156
7.674654,45.098381,775
7.676728,45.098824,12818
7.676853,45.09993,1577
7.674799,45.098476,1304
7.676877,45.09782,877
7.677167,45.099533,940
7.675021,45.098469,1094
7.677556,45.098198,704
7.675436,45.098007,710
7.675052,45.099781,703
7.674499,45.098461,865
7.674237,45.097744,2905
7.677401,45.09816,779
7.677041,45.099178,6158
7.674925,45.101265,845
7.674908,45.10022,960
7.674392,45.100346,767
7.674373,45.100998,888
7.677457,45.101345,2392
7.674925,45.1017,12462
7.676223,45.100624,6591
7.67451,45.10173,668
7.675145,45.101414,5785
7.674373,45.100647,759
7.676034,45.102123,830
7.676845,45.102272,890
7.676422,45.100449,945
7.677538,45.101433,70
7.67426,45.100174,911
7.677466,45.102245,694
7.677088,45.101913,660
7.676937,45.100773,272
7.675874,45.100628,781
7.675682,45.103474,898
7.674813,45.103756,211
7.674829,45.103722,214
7.674883,45.104229,756
7.676846,45.103077,206
7.677063,45.103184,19674
7.674701,45.102657,21
7.675589,45.103901,592
7.676232,45.102859,844
7.676607,45.104752,708
7.67473,45.103165,24
7.676151,45.104446,3742
7.677726,45.049103,1176
7.679412,45.047985,679
7.679554,45.048389,2506
7.680085,45.048954,669
7.678009,45.049587,3867
7.679066,45.049438,728
7.679986,45.048767,757
7.679648,45.048409,19839
7.680394,45.048557,780
7.678017,45.04903,3122
7.678297,45.048847,3735
7.679557,45.04805,892
7.679112,45.048187,1824
7.680124,45.047394,8559
7.680409,45.051819,4257
7.678778,45.052139,151
7.679935,45.050438,106
7.680445,45.051479,3654
7.678319,45.051121,241
7.678147,45.051109,636
7.678049,45.05172,176
7.677659,45.049984,258
7.680971,45.050743,100
7.678524,45.051617,614
7.678465,45.051559,2153
7.678949,45.049709,2383
7.679278,45.050121,2851
7.679089,45.05162,11488
7.680551,45.05117,183
7.680078,45.050278,149
7.677833,45.051647,11610
7.680722,45.04995,337
7.679797,45.054741,1407
7.679028,45.055378,153
7.678132,45.056156,806
7.678283,45.055904,2271
7.678983,45.055523,779
7.680358,45.056301,912
7.679273,45.055897,969
7.679438,45.056774,5276
7.680135,45.057034,399
7.677631,45.055725,4804
7.679698,45.055115,5118
7.68053,45.05537,8768
7.679646,45.056583,831
7.678833,45.05513,1793
7.678715,45.056011,1105
7.678162,45.09734,823
7.679282,45.097332,1148
7.678884,45.095364,2285
7.680977,45.095119,11672
7.68003,45.096218,2848
7.680602,45.096294,384
7.67973,45.096016,2506
7.680995,45.095818,11451
7.678767,45.096603,776
7.678669,45.095894,980
7.678,45.096565,49
7.678026,45.097103,654
7.67882,45.095482,6769
7.679061,45.095715,1630
7.678592,45.100544,32166
7.678708,45.101646,711
7.680655,45.100883,1409
7.67988,45.102432,597
7.678524,45.100903,2267
7.68091,45.100697,1269
7.677604,45.101997,1687
7.678328,45.101772,14337
7.680829,45.100536,7331
7.678675,45.101871,841
7.680201,45.100891,845
7.680566,45.100864,241
7.680387,45.102161,14524
7.681322,45.045849,1717
7.6815,45.045841,743
7.683943,45.045181,169
7.682224,45.045185,782
7.681135,45.04599,951
7.683498,45.045727,178
7.682812,45.045139,6917
7.682347,45.045624,1136
7.682091,45.046928,921
7.682151,45.045086,122
7.682074,45.045609,1289
7.68327,45.053707,592
7.682175,45.054024,910
7.681267,45.054333,1644
7.682783,45.053299,517
7.681014,45.05447,7123
7.68355,45.054432,967
7.682088,45.053452,710
7.682456,45.053951,757
7.683631,45.054489,1130
7.681372,45.054329,2871
7.683699,45.054237,212
7.681667,45.053551,6782
7.683955,45.057308,14309
7.684218,45.057346,817
7.682348,45.058853,124
7.681173,45.059345,4684
7.683345,45.058865,383
7.683806,45.058857,211
7.683245,45.057579,1142
7.684371,45.057735,2260
7.683533,45.058559,55
7.68145,45.059563,4938
7.681103,45.058437,2196
7.683496,45.058228,786
7.683302,45.058151,44
7.682979,45.059193,13934
7.682992,45.063076,1496
7.683943,45.064079,2751
7.683802,45.063946,1691
7.6835,45.063511,135
7.681028,45.064003,998
7.682668,45.063015,6274
7.682161,45.064507,920
7.683591,45.063614,782
7.681245,45.064285,878
7.682132,45.062752,8326
7.682583,45.062843,3196
7.683118,45.063232,232
7.682869,45.063396,193
7.683998,45.063576,168
7.682026,45.103481,2654
7.682284,45.103485,4997
7.683452,45.104401,1229
7.68392,45.105019,1454
7.682633,45.105087,31
7.681178,45.104816,770
7.683017,45.102898,4237
7.681612,45.103241,739
7.681968,45.102692,1346
7.681958,45.103153,703
7.682671,45.104397,764
7.684729,45.066162,203
7.686942,45.065155,126
7.686683,45.066414,794
7.686808,45.067318,51
7.685476,45.065563,869
7.686081,45.066292,733
7.687317,45.066113,5504
7.684835,45.065659,5960
7.686288,45.066513,970
7.686762,45.066261,635
7.68676,45.065361,594
7.690351,45.06015,371
7.689068,45.06115,158
7.690303,45.06049,5334
7.690878,45.061356,2734
7.688157,45.060478,1304
7.68851,45.062035,1225
7.688206,45.060604,601
7.690896,45.060616,21022
7.688417,45.061863,762
7.69042,45.061558,418
7.690391,45.061813,2827
7.689517,45.06855,218
7.690626,45.067341,5206
7.689157,45.068623,4162
7.689052,45.069626,187
7.68959,45.069202,161
7.691118,45.067432,2372
7.690701,45.067921,267
7.691238,45.067493,199
7.68905,45.068584,9596
7.688777,45.069035,1436
7.688228,45.067753,1328
7.693316,45.064785,6874
7.693511,45.064484,121
7.693109,45.064095,7064
7.693632,45.063095,1026
7.694517,45.063831,1296
7.692999,45.064655,37
7.69306,45.063255,991
7.69438,45.064129,519
7.691578,45.062695,246
7.694318,45.062946,854
7.693826,45.06263,139
7.691706,45.063351,385
7.694025,45.064304,225
7.691681,45.07243,156
7.694402,45.073547,249
7.694513,45.073067,976
7.69173,45.07312,9988
7.692227,45.072929,4293
7.691702,45.0746,7723
7.692307,45.074821,5494
7.692251,45.073868,213
7.693666,45.072517,5823
7.694286,45.07341,71
7.692354,45.074768,47
7.693193,45.073181,812
7.692492,45.072838,780
7.693124,45.084908,220
7.692822,45.083317,13126
7.693915,45.083744,918
7.69341,45.084686,3726
7.692905,45.083,157
7.691408,45.084255,1796
7.692275,45.083157,2238
7.691751,45.084152,671
7.69437,45.083149,824
7.692755,45.083939,2341
7.692409,45.083469,2542
7.692565,45.08477,6077
7.692719,45.083176,427
7.693254,45.083424,1381
7.693755,45.083736,3473
7.693942,45.085403,1051
7.694618,45.086048,1103
7.691395,45.08548,8513
7.691968,45.085388,1481
7.692701,45.085506,862
7.693815,45.085651,9835
7.693734,45.086731,4381
7.693054,45.085369,705
7.694098,45.085911,922
7.694109,45.087185,1175
7.691422,45.086868,2025
7.693497,45.093124,6885
7.693077,45.093983,1279
7.694208,45.093861,810
7.694173,45.093739,690
7.691968,45.094494,1239
7.693391,45.095001,17202
7.694417,45.094234,2495
7.692523,45.093121,4115
7.693521,45.093773,1428
7.693123,45.094353,16880
7.693096,45.093586,2002
7.692886,45.094543,605
7.692426,45.094234,813
7.692067,45.095402,797
7.69213,45.095619,8029
7.694195,45.095608,10041
7.692685,45.095276,677
7.692674,45.09523,4524
7.69451,45.096878,859
7.694089,45.096272,325
7.69412,45.096256,215
7.692738,45.095764,550
7.69203,45.097134,737
7.692194,45.095638,852
7.69495,45.068817,157
7.696377,45.068092,11363
7.697845,45.067959,688
7.69682,45.069328,985
7.695428,45.067352,1166
7.69519,45.068882,62
7.695642,45.067703,4184
7.697558,45.068787,5295
7.697067,45.067574,149
7.696581,45.068172,677
7.695173,45.069508,1043
7.694733,45.069263,2301
7.696756,45.069416,845
7.697616,45.069099,606
7.697624,45.06847,812
7.697819,45.069439,4196
7.697786,45.067383,240
7.695354,45.069641,1371
7.697855,45.069481,7916
7.697919,45.067444,3119
7.694944,45.069302,826
7.69764,45.067352,1036
7.696373,45.067371,775
7.695882,45.081902,879
7.69659,45.081802,5160
7.695335,45.080841,2088
7.696579,45.082127,7028
7.697972,45.082169,888
7.696944,45.080467,18797
7.694948,45.080502,393
7.697883,45.081135,686
7.696805,45.082458,8108
7.696007,45.081783,659
7.696638,45.08186,129
7.695354,45.080151,344
7.696959,45.085289,900
7.694939,45.085194,568
7.696655,45.085846,627
7.695243,45.087078,634
7.69537,45.087006,7116
7.695283,45.085529,2520
7.696785,45.086868,2100
7.696732,45.085987,7979
7.696436,45.086369,691
7.694933,45.086197,6363
7.695296,45.086979,5980
7.696468,45.087055,422
7.69774,45.096668,1286
7.696014,45.096478,394
7.695738,45.097195,875
7.695122,45.096745,14463
7.695658,45.097519,1450
7.69601,45.097187,20071
7.697278,45.095749,877
7.69526,45.096104,1312
7.696531,45.095284,782
7.694823,45.097351,291
7.696694,45.095238,800
7.695233,45.096779,4117
7.697736,45.095478,5161
7.69499,45.095219,5272
7.697773,45.096466,61
7.698061,45.097282,797
7.695376,45.096085,168
7.696723,45.099297,369
7.696249,45.098717,5201
7.69789,45.099503,797
7.697799,45.098709,837
7.6979,45.098801,780
7.697107,45.098278,8971
7.696999,45.099411,808
7.696507,45.097824,764
7.697049,45.097744,748
7.697648,45.100071,307
7.697258,45.098648,5638
7.699672,45.061939,99
7.698882,45.061264,171
7.699453,45.06205,269
7.698148,45.061329,31199
7.698576,45.061314,778
7.698511,45.062012,115
7.699224,45.061966,192
7.698686,45.060238,285
7.698807,45.060024,182
7.699838,45.060917,851
7.698912,45.062073,193
7.700635,45.061794,256
7.698723,45.060398,137
7.70109,45.095848,1243
7.70007,45.095497,9741
7.701184,45.095242,723
7.699323,45.095707,1335
7.698561,45.095699,906
7.701432,45.095997,535
7.700186,45.097301,31
7.700006,45.097591,662
7.700385,45.096737,545
7.701,45.096642,30
7.699714,45.095264,816
7.701655,45.060909,124
7.702899,45.061607,2053
7.701543,45.062244,1081
7.70399,45.061272,255
7.702353,45.060608,212
7.703528,45.060364,817
7.703153,45.060654,142
7.703964,45.061108,235
7.702772,45.06192,251
7.702081,45.059986,682
7.701674,45.061436,189
7.703609,45.061226,2389
7.704531,45.059978,206
7.703547,45.060764,242
7.702893,45.069038,4423
7.701845,45.068966,2592
7.70227,45.067387,721
7.7017,45.06897,155
7.704484,45.069561,935
7.704784,45.068039,2132
