lng,lat,pippo
7.630108,45.069443,584
7.631354,45.068924,5641
7.630513,45.069458,720
7.630099,45.069008,754
7.631375,45.069752,759
7.630737,45.072102,506
7.63274,45.071178,732
7.63036,45.07172,1228
7.632672,45.071835,1248
7.63135,45.070797,771
7.631186,45.072216,2100
7.630388,45.071907,889
7.631418,45.070633,3627
7.631764,45.071354,6500
7.63017,45.072361,3685
7.631356,45.071571,9907
7.631442,45.070309,185
7.630838,45.072109,1546
7.632792,45.071308,3858
7.632421,45.071339,5554
7.631423,45.075581,5601
7.633017,45.075092,927
7.632463,45.075195,77
7.631532,45.075249,3198
7.62985,45.075008,74
7.630819,45.075352,765
7.631068,45.077339,661
7.631703,45.077053,2237
7.630431,45.075283,929
7.630908,45.077072,752
7.63019,45.075687,4204
7.632671,45.075565,753
7.632853,45.075253,922
7.632275,45.078789,1062
7.631512,45.079815,914
7.63117,45.078041,1008
7.630182,45.079872,810
7.630287,45.078476,979
7.630465,45.079617,1769
7.63007,45.079102,2308
7.63037,45.078297,1123
7.631087,45.078266,1993
7.632013,45.077972,1387
7.630144,45.079094,9083
7.631388,45.079662,1636
7.632202,45.079254,134
7.63147,45.078026,16726
7.635684,45.017204,1319
7.634249,45.019245,669
7.634812,45.019348,690
7.6337,45.019169,13987
7.634691,45.016926,685
7.633783,45.017078,4049
7.634053,45.019238,1010
7.6343,45.019043,1894
7.633965,45.01878,5455
7.633697,45.018387,2765
7.636632,45.017467,768
7.635586,45.044312,707
7.635828,45.042896,881
7.635372,45.044514,5240
7.63391,45.042439,933
7.633407,45.04248,7163
7.633379,45.04287,5644
7.635166,45.043045,9555
7.634528,45.04211,4136
7.634218,45.043499,2718
7.634377,45.044369,779
7.635402,45.043098,1216
7.633285,45.042709,415
7.634252,45.042374,983
7.633427,45.043892,1639
7.634651,45.043549,1259
7.634474,45.044422,1477
7.633878,45.05114,1037
7.633892,45.051086,1788
7.635175,45.05154,1306
7.636032,45.051991,6348
7.635215,45.051373,746
7.635557,45.051575,974
7.634856,45.050999,11661
7.635563,45.050816,902
7.636366,45.049782,10889
7.636201,45.050354,2977
7.63564,45.050781,793
7.636464,45.050655,23
7.634693,45.051365,760
7.636491,45.070339,723
7.633651,45.070183,5203
7.633323,45.07201,3875
7.633447,45.069866,1374
7.63651,45.070736,10688
7.63478,45.069992,2870
7.634922,45.072281,7095
7.636634,45.07106,720
7.635931,45.070408,4167
7.634718,45.072182,5522
7.634299,45.071835,9863
7.634654,45.07597,786
7.634212,45.076363,4659
7.6351,45.075165,4081
7.635712,45.075569,9558
7.635343,45.076515,950
7.63611,45.07616,1007
7.636272,45.076756,43
7.636093,45.075882,645
7.636284,45.076427,663
7.636511,45.076828,862
7.635251,45.076534,97
7.634177,45.078621,4101
7.634335,45.077717,1745
7.633816,45.078018,2636
7.636403,45.07972,273
7.633849,45.077538,239
7.634803,45.078812,853
7.63613,45.077915,741
7.635592,45.078568,2430
7.634095,45.078953,963
7.634781,45.078743,2671
7.63515,45.077656,3748
7.636312,45.079052,4309
7.63359,45.078041,684
7.634327,45.081837,4245
7.633606,45.080875,12996
7.635048,45.081173,4050
7.63347,45.08057,1447
7.633907,45.080959,707
7.634073,45.080753,11360
7.634114,45.082344,3273
7.636176,45.081131,103
7.633255,45.081905,733
7.634903,45.080013,190
7.636104,45.080544,261
7.635304,45.116585,27390
7.635362,45.115326,5551
7.635303,45.116497,39061
7.635469,45.11631,39061
7.635365,45.116596,39061
7.635136,45.115822,5545
7.63531,45.116619,39061
7.635243,45.116535,43064
7.635087,45.115829,348
7.63552,45.116467,12742
7.635105,45.116184,1082
7.635132,45.115795,5546
7.635265,45.116596,12030
7.635167,45.115852,28798
7.635192,45.115757,995
7.635512,45.116024,5293
7.635586,45.116207,18976
7.635196,45.116085,14716
7.635678,45.115711,21315
7.63537,45.116135,16787
7.63523,45.116013,21717
7.635249,45.116119,17800
7.63529,45.116016,21887
7.635296,45.116116,16909
7.635369,45.11618,11997
7.635477,45.115593,521
7.635364,45.116543,20900
7.635212,45.115841,5655
7.63528,45.115627,12967
7.639016,45.041901,661
7.638911,45.039925,681
7.637681,45.039948,848
7.637239,45.039867,2420
7.639936,45.041149,827
7.638643,45.041977,5408
7.638007,45.041782,979
7.63876,45.040104,785
7.639294,45.041615,2952
7.638888,45.042023,810
7.637549,45.040226,2524
7.637346,45.041767,6235
7.637878,45.065315,857
7.638405,45.06633,5048
7.637108,45.066166,669
7.636752,45.065403,109
7.638923,45.066425,713
7.639144,45.065998,909
7.639249,45.065193,5329
7.640028,45.066902,522
7.638274,45.06488,867
7.637927,45.065529,4004
7.638166,45.065529,954
7.636677,45.066391,983
7.63917,45.066444,1594
7.638797,45.065899,1473
7.637015,45.066013,931
7.63707,45.069447,872
7.636673,45.068897,2132
7.636718,45.067764,3888
7.636882,45.067734,1159
7.636933,45.067513,866
7.637396,45.069225,698
7.638502,45.068745,793
7.6367,45.069233,5543
7.638548,45.06852,2571
7.638874,45.068592,969
7.638627,45.06868,1012
7.638196,45.067513,2333
7.637468,45.06786,470
7.637495,45.068127,1291
7.636856,45.069538,106
7.636947,45.069218,877
7.637808,45.06781,819
7.639212,45.071857,933
7.638558,45.071564,762
7.636854,45.071209,1021
7.639239,45.071651,20150
7.636749,45.070637,1152
7.636681,45.071278,6968
7.639233,45.071743,1158
7.638506,45.071789,782
7.637959,45.070152,1162
7.638069,45.070244,33
7.6385,45.070538,785
7.639082,45.074638,20033
7.637247,45.074867,814
7.639342,45.072651,2954
7.639487,45.072655,2279
7.63765,45.073498,4374
7.637185,45.073372,1034
7.638553,45.072933,811
7.639159,45.074619,2555
7.637528,45.073456,168
7.636754,45.073036,1225
7.637039,45.073383,14955
7.636873,45.073143,883
7.637623,45.073982,100
7.637353,45.072716,1459
7.63904,45.072861,2419
7.642568,45.024345,2799
7.642418,45.024292,863
7.642573,45.022175,38
7.64229,45.022129,928
7.640073,45.022282,1243
7.642014,45.02422,17200
7.640575,45.024303,7129
7.643115,45.023239,5278
7.642265,45.023579,725
7.642086,45.022701,888
7.642025,45.024132,823
7.641092,45.022419,4073
7.640391,45.024181,19665
7.642341,45.023289,397
7.642505,45.024097,1397
7.642246,45.023823,783
7.641754,45.02272,6769
7.640455,45.024258,688
7.64183,45.024593,1334
7.640635,45.026382,855
7.641759,45.024723,3291
7.641723,45.026413,2624
7.640608,45.025581,513
7.643453,45.02647,934
7.640487,45.024513,841
7.64095,45.024765,3282
7.643438,45.026524,7922
7.643045,45.025806,7096
7.640437,45.026093,2066
7.641277,45.0257,1052
7.640849,45.025269,2801
7.640779,45.024876,1070
7.642633,45.025223,185
7.640467,45.035717,1249
7.640251,45.035305,1647
7.641785,45.035141,2489
7.64264,45.036594,1403
7.640065,45.036133,8905
7.640222,45.03516,933
7.641157,45.035347,1311
7.641359,45.035568,679
7.643406,45.036339,764
7.64151,45.036816,3864
7.642654,45.036293,3047
7.640729,45.036354,463
7.643366,45.036263,621
7.640169,45.038242,12499
7.641107,45.037983,810
7.640271,45.038666,4985
7.642523,45.037979,823
7.642458,45.037712,870
7.642166,45.039154,8332
7.643115,45.037395,7827
7.64216,45.037529,727
7.641151,45.038574,693
7.642388,45.038429,4216
7.643411,45.037842,1358
7.6434,45.038971,883
7.641569,45.037449,758
7.64247,45.037289,888
7.642631,45.038761,6844
7.640268,45.03767,851
7.642623,45.038197,7641
7.642621,45.045483,651
7.642335,45.045368,1158
7.641315,45.04649,81
7.643396,45.046459,1667
7.640768,45.04705,1047
7.642669,45.046913,4305
7.642387,45.04652,930
7.643268,45.044853,1116
7.642059,45.045498,779
7.640337,45.046925,804
7.643128,45.046318,8414
7.643426,45.04504,796
7.640404,45.046844,1073
7.64213,45.065792,7197
7.643118,45.066998,11475
7.641195,45.066948,6042
7.641358,45.066124,2530
7.642097,45.066883,948
7.643011,45.06707,536
7.642019,45.065067,712
7.641916,45.066246,1004
7.640861,45.065548,4964
7.642275,45.067112,1173
7.64216,45.065746,729
7.64057,45.069237,779
7.642223,45.068184,851
7.64333,45.068138,800
7.642312,45.068947,2719
7.642093,45.068588,10148
7.640124,45.068485,865
7.641459,45.067982,826
7.641382,45.068687,2644
7.642963,45.068924,15835
7.641982,45.069244,539
7.640999,45.069321,876
7.640181,45.077919,2868
7.641686,45.077614,4897
7.642313,45.079937,7977
7.642353,45.079861,735
7.641983,45.077484,1097
7.641952,45.078587,1310
7.641047,45.078239,9977
7.643246,45.077991,819
7.642055,45.078835,763
7.642087,45.078259,2754
7.640073,45.078693,19820
7.641167,45.079887,7130
7.643855,45.022305,2369
7.646678,45.023876,658
7.64531,45.023952,730
7.645178,45.023853,2603
7.646775,45.022221,886
7.644913,45.024181,828
7.643585,45.022701,755
7.646854,45.023361,559
7.645257,45.022633,764
7.646432,45.022377,914
7.645962,45.024254,11273
7.643897,45.023304,1013
7.645896,45.02322,579
7.644425,45.035213,783
7.645455,45.035046,4413
7.645183,45.035282,1225
7.645748,45.035488,6411
7.646663,45.035007,9015
7.644265,45.03503,848
7.644273,45.036182,700
7.643617,45.035122,230
7.646751,45.034988,751
7.644038,45.035019,2258
7.645179,45.035927,783
7.644218,45.035957,958
7.645466,45.036587,524
7.646846,45.035221,1227
7.644519,45.039902,779
7.644146,45.040115,1367
7.646106,45.041328,5107
7.646474,45.040993,6850
7.64458,45.039677,13265
7.645604,45.041794,5730
7.64359,45.041939,2333
7.646615,45.041565,1359
7.646087,45.040154,709
7.645093,45.041946,293
7.646602,45.041027,683
7.645651,45.040081,773
7.645935,45.040253,745
7.644455,45.049549,4934
7.643877,45.048813,763
7.6443,45.048092,5837
7.646819,45.048462,4645
7.64439,45.047436,1118
7.644429,45.047501,663
7.644458,45.048149,774
7.646537,45.048779,1247
7.644816,45.047329,748
7.64549,45.048859,862
7.644793,45.048237,4173
7.644108,45.055012,710
7.644122,45.054993,773
7.646703,45.056812,627
7.646552,45.056499,683
7.643577,45.056293,1259
7.646306,45.056965,1316
7.644652,45.054825,765
7.644881,45.056442,1010
7.64427,45.054901,782
7.646496,45.057041,11198
7.646254,45.055641,689
7.644616,45.066936,949
7.643517,45.066986,1026
7.646055,45.065903,220
7.644955,45.065296,882
7.645353,45.067326,4404
7.646297,45.066395,763
7.644924,45.066952,1518
7.646763,45.065563,381
7.64659,45.064968,702
7.644885,45.065689,1968
7.645687,45.065891,662
7.645264,45.067043,1350
7.645144,45.066071,3694
7.643742,45.064941,96
7.645221,45.066833,74
7.646621,45.078678,434
7.645007,45.077904,278
7.646115,45.077808,1103
7.645431,45.078045,1404
7.644748,45.078194,765
7.6448,45.0793,980
7.643602,45.078793,1349
7.644324,45.078434,8379
7.643961,45.078415,902
7.646149,45.079723,660
7.644705,45.078278,724
7.64376,45.078331,16581
7.645401,45.078743,259
7.645686,45.077827,649
7.644942,45.077454,658
7.650098,45.021839,190
7.64872,45.021248,8514
7.649647,45.021442,992
7.649222,45.019901,913
7.64954,45.019936,784
7.647517,45.020706,1035
7.647379,45.021488,1955
7.648638,45.02029,3968
7.647872,45.02153,950
7.648688,45.020374,10111
7.647154,45.019958,2279
7.647614,45.020599,1478
7.647185,45.020317,9938
7.648355,45.021923,804
7.649562,45.022224,922
7.647855,45.023563,17632
7.647167,45.022152,585
7.649763,45.022758,726
7.647117,45.023464,601
7.647688,45.023373,613
7.650275,45.02216,6706
7.648833,45.023197,2247
7.647713,45.022373,6360
7.647631,45.022472,985
7.649863,45.022606,1305
7.647624,45.034279,14858
7.648882,45.033092,7306
7.649562,45.032784,716
7.6492,45.033714,317
7.648152,45.034073,934
7.647505,45.034248,639
7.650265,45.03384,1420
7.647959,45.033905,827
7.647048,45.032806,1015
7.648188,45.032333,100
7.647143,45.032784,346
7.650143,45.032307,2819
7.648414,45.033306,767
7.647628,45.033436,1112
7.647688,45.036072,2423
7.647945,45.034863,15805
7.650108,45.034721,11317
7.649474,45.035255,20066
7.648584,45.035362,1432
7.648477,45.035114,1439
7.649714,45.035423,24443
7.648963,45.035046,15648
7.647037,45.034672,166
7.649393,45.034817,4340
7.64783,45.034592,716
7.648712,45.064445,37
7.648358,45.06406,9913
7.64775,45.063721,749
7.647493,45.064255,645
7.648104,45.064426,985
7.647165,45.064728,302
7.647282,45.06472,131
7.650183,45.062782,3464
7.649955,45.064007,22972
7.649322,45.063805,733
7.650128,45.064648,2174
7.648551,45.062588,29955
7.647777,45.064339,158
7.648723,45.065228,4322
7.647062,45.066669,20687
7.64831,45.066422,815
7.647417,45.06662,22
7.647862,45.065754,844
7.648648,45.065315,938
7.648742,45.065666,39
7.647563,45.065498,869
7.649578,45.065971,2124
7.649978,45.067169,116
7.648345,45.066612,774
7.6482,45.074535,1082
7.647459,45.074043,1185
7.647016,45.072823,2729
7.648635,45.072708,11493
7.648072,45.074055,1345
7.649833,45.07325,39401
7.647045,45.074753,1716
7.64874,45.074306,4117
7.648293,45.07486,7942
7.648623,45.072411,1320
7.648745,45.074207,8046
7.64895,45.073505,17013
7.647205,45.073959,863
7.649246,45.073544,3926
7.649623,45.073101,853
7.648556,45.072514,1189
7.649912,45.075191,943
7.649507,45.075611,4060
7.649259,45.077221,3699
7.647484,45.077271,851
7.649004,45.075436,2613
7.649828,45.075012,748
7.647377,45.077297,7792
7.647286,45.075745,2453
7.648075,45.076286,5188
7.648976,45.077183,4912
7.647346,45.076714,8554
7.650146,45.076355,767
7.6501,45.076027,8062
7.650147,45.07708,836
7.648016,45.075104,764
7.653249,45.053387,1484
7.652592,45.054039,19498
7.653128,45.053741,8612
7.653313,45.053745,357
7.651347,45.053867,4212
7.652343,45.052326,1382
7.65263,45.052673,706
7.652001,45.054085,11473
7.652687,45.052864,853
7.65195,45.053864,603
7.652083,45.0532,819
7.650592,45.05402,9414
7.652273,45.053848,2614
7.651103,45.054337,11423
7.652569,45.052452,172
7.65158,45.054512,714
7.652259,45.055363,729
7.650786,45.05711,1000
7.650682,45.05497,758
7.652191,45.056248,505
7.650695,45.055191,699
7.651891,45.054913,787
7.651479,45.056309,367
7.653395,45.056187,709
7.651307,45.055141,662
7.651681,45.056347,127
7.652714,45.055058,785
7.651239,45.054794,5346
7.65047,45.062164,7177
7.652246,45.059864,866
7.653303,45.060444,1412
7.65255,45.062088,950
7.650703,45.060452,1179
7.65191,45.062191,753
7.652166,45.062008,254
7.65095,45.060745,713
7.65096,45.060741,713
7.650774,45.062199,6728
7.650419,45.060398,4766
7.651366,45.064011,231
7.651162,45.063972,818
7.653017,45.062538,1022
7.652572,45.062355,798
7.652091,45.063187,755
7.650537,45.062836,804
7.650564,45.063347,1735
7.653141,45.0648,870
7.651069,45.063602,764
7.652369,45.062668,1736
7.653042,45.064358,920
7.650474,45.062355,792
7.650603,45.062977,154
7.652375,45.069809,6836
7.651004,45.068119,4364
7.652207,45.068401,631
7.653329,45.068863,667
7.65336,45.067921,12416
7.652558,45.069664,965
7.653301,45.067852,769
7.653326,45.067982,765
7.653387,45.067394,2270
7.651021,45.069782,119
7.652631,45.068138,818
7.650388,45.069401,27163
7.652518,45.068439,115
7.65279,45.072483,8065
7.653272,45.074562,5375
7.652863,45.073776,724
7.652818,45.074467,1222
7.65072,45.073608,808
7.651558,45.072571,2366
7.651083,45.074894,14315
7.651608,45.072472,2945
7.651101,45.074265,430
7.650585,45.073822,3641
7.650842,45.074768,1333
7.6506,45.075928,905
7.653271,45.076038,661
7.652213,45.075188,641
7.652002,45.076408,820
7.651512,45.076038,4086
7.652101,45.076672,7805
7.652568,45.07658,415
7.652627,45.075825,1075
7.652379,45.0755,780
7.652159,45.076092,878
7.652056,45.075817,8018
7.651206,45.077251,574
7.652179,45.076126,123
7.653467,45.075321,2530
7.652452,45.07658,2145
7.650633,45.075745,843
7.652138,45.075871,1281
7.652636,45.07922,150
7.651779,45.077507,9697
7.653111,45.078381,684
7.651562,45.078167,866
7.650648,45.07785,5396
7.65129,45.077774,760
7.651478,45.077679,94
7.652438,45.07835,353
7.651765,45.078018,7328
7.652433,45.077774,11495
7.650519,45.078835,3955
7.653502,45.079067,8993
7.652713,45.079727,913
7.653483,45.07859,8033
7.651708,45.078491,710
7.652522,45.08276,1179
7.651286,45.083847,775
7.651126,45.08387,815
7.652005,45.082607,2340
7.651717,45.084129,10570
7.650487,45.083622,9937
7.653595,45.084881,646
7.650908,45.083977,770
7.650911,45.083942,657
7.652293,45.082748,852
7.653453,45.082577,30108
7.650869,45.084816,590
7.654313,45.053009,2586
7.655895,45.054089,2721
7.655302,45.05426,828
7.654008,45.052334,8725
7.654209,45.053402,270
7.654123,45.05452,6209
7.656562,45.053139,922
7.654012,45.052357,2431
7.656507,45.053238,703
7.65506,45.054092,770
7.656008,45.054028,3730
7.656833,45.053493,1585
7.655892,45.054089,784
7.654932,45.053768,140
7.656374,45.053173,1368
7.654653,45.054077,6188
7.654773,45.054283,9968
7.655332,45.054047,14155
7.656875,45.055298,12251
7.654245,45.055511,803
7.655215,45.05505,761
7.656998,45.057102,7180
7.654567,45.055511,248
7.656143,45.055965,1291
7.655776,45.056126,708
7.654071,45.055504,842
7.656076,45.055065,284
7.653941,45.055523,215
7.655203,45.055904,881
7.655214,45.05537,714
7.656576,45.058353,8902
7.654035,45.057518,841
7.654485,45.059635,2567
7.6553,45.057781,19669
7.655124,45.057972,25
7.656578,45.057476,1016
7.655699,45.057323,779
7.657024,45.057903,942
7.656629,45.058365,5475
7.654401,45.05854,856
7.654731,45.058064,2014
7.655587,45.062637,6943
7.65517,45.06308,2308
7.655295,45.064468,3809
7.65421,45.063519,10015
7.655492,45.063419,460
7.655318,45.063484,690
7.656086,45.064602,6818
7.655865,45.064129,4183
7.654126,45.064316,2275
7.654804,45.06448,207
7.655304,45.063511,2498
7.654237,45.078167,24
7.65704,45.077785,3913
7.655557,45.078228,2525
7.654278,45.077557,1041
7.655923,45.078617,1222
7.656295,45.077679,8689
7.65415,45.07864,67
7.65643,45.078369,1355
7.656831,45.079296,7547
7.654167,45.077553,3943
7.655551,45.078297,7019
7.656038,45.078602,1050
7.659503,45.054695,9560
7.659852,45.054279,1494
7.66009,45.053368,763
7.65988,45.054089,1411
7.659892,45.052822,2179
7.659263,45.053364,8404
7.66039,45.05447,498
7.659645,45.052723,6360
7.657992,45.052502,881
7.660246,45.05434,5793
7.659065,45.054234,908
7.660021,45.052822,767
7.659914,45.053402,1057
7.659456,45.054348,1145
7.658786,45.052353,757
7.659427,45.052208,1465
7.65819,45.056019,4350
7.659835,45.057117,917
7.659355,45.054955,658
7.657807,45.055035,13153
7.65983,45.056942,107
7.659036,45.056263,725
7.657144,45.056549,726
7.659288,45.05479,26963
7.658817,45.056759,3443
7.657691,45.055168,4073
7.659974,45.055485,12924
7.657279,45.055687,97
7.659797,45.055416,4235
7.658751,45.074024,4519
7.659097,45.073212,1153
7.659411,45.073769,2276
7.65975,45.073818,1033
7.66031,45.073681,25274
7.660161,45.073689,9542
7.658939,45.073582,765
7.657727,45.074486,124
7.660327,45.074192,10723
7.65722,45.07336,1296
7.660308,45.073906,7540
7.657875,45.074524,1326
7.658412,45.072517,1097
7.658155,45.074329,8371
7.659498,45.07436,791
7.65947,45.076714,847
7.657948,45.076145,741
7.657702,45.076633,866
7.659283,45.074986,6571
7.659537,45.076614,812
7.659993,45.076756,1064
7.659119,45.076168,3941
7.657697,45.077301,1063
7.658085,45.076736,7738
7.65939,45.07663,18210
7.66036,45.076347,1442
7.660057,45.075127,131
7.658543,45.077049,747
7.659557,45.077072,12520
7.658195,45.076611,686
7.6578,45.076599,6065
7.658546,45.078197,768
7.659165,45.07972,178
7.658031,45.079102,1129
7.65978,45.077812,869
7.65974,45.078659,625
7.658144,45.079556,843
7.659882,45.078693,756
7.659778,45.078495,8435
7.660306,45.078083,26988
7.658562,45.079613,1582
7.6599,45.078873,88
7.658556,45.07962,794
7.658581,45.079861,633
7.657722,45.079815,229
7.659952,45.078911,1510
7.658043,45.079586,901
7.660024,45.082256,268
7.659998,45.081081,8951
7.66034,45.080765,133
7.657897,45.08152,5316
7.658363,45.081451,1132
7.658731,45.081585,8130
7.659986,45.080879,271
7.658378,45.080692,11010
7.657214,45.082302,640
7.657372,45.080273,807
7.657994,45.081375,4034
7.659317,45.08007,5508
7.657327,45.094147,912
7.658024,45.094112,710
7.65947,45.093716,2893
7.657311,45.093594,907
7.65916,45.095024,1371
7.659675,45.09362,3174
7.660072,45.093525,781
7.65933,45.092789,1344
7.659983,45.094406,1477
7.658761,45.093746,1128
7.659358,45.093727,950
7.659419,45.09351,22916
7.661057,45.04932,902
7.661265,45.04916,5061
7.662517,45.049187,1249
7.66084,45.048435,10014
7.662722,45.049278,612
7.660902,45.048164,1678
7.662164,45.047817,841
7.661199,45.047928,820
7.662959,45.048073,717
7.663,45.049366,1292
7.662786,45.048275,790
7.663673,45.053764,819
7.663759,45.053791,2438
7.661731,45.053493,16657
7.662308,45.053371,190
7.662004,45.05262,1362
7.661635,45.052437,3809
7.661777,45.054127,612
7.662105,45.05278,698
7.663852,45.053009,11590
7.66306,45.052311,1422
7.661643,45.053478,155
7.660602,45.053337,220
7.662991,45.052387,668
7.663896,45.054455,891
7.661129,45.05405,952
7.660981,45.053158,45
7.660842,45.052593,1086
7.661716,45.053669,1386
7.662876,45.054703,754
7.6624,45.054203,1486
7.663707,45.053482,1958
7.663615,45.054771,2934
7.661753,45.054893,187
7.663505,45.056343,1098
7.662132,45.054829,35460
7.661554,45.05619,3945
7.662971,45.056026,1215
7.663048,45.056931,711
7.661894,45.056564,756
7.662884,45.055031,7883
7.663378,45.057102,782
7.663354,45.055878,4296
7.663802,45.056618,1282
7.663301,45.056366,1097
7.660662,45.073109,8292
7.66084,45.074493,5414
7.661118,45.072933,10053
7.660608,45.073563,233
7.662044,45.074074,140
7.662478,45.073624,2121
7.66211,45.073902,184
7.661998,45.073799,2265
7.661896,45.072617,546
7.660882,45.074802,2322
7.662591,45.072948,5759
7.660995,45.073486,257
7.662,45.073093,107
7.661488,45.073711,2585
7.662223,45.075733,777
7.663173,45.075905,15480
7.662267,45.075939,831
7.661051,45.075459,606
7.662884,45.076824,695
7.663038,45.076324,685
7.660667,45.077187,1251
7.661852,45.077354,1272
7.660661,45.076057,1098
7.660587,45.076447,792
7.662631,45.076149,10236
7.660903,45.077618,788
7.661094,45.079887,1045
7.661137,45.078091,2694
7.66349,45.078144,7659
7.663441,45.077782,1434
7.661419,45.07827,949
7.661812,45.078682,1939
7.663064,45.079903,12780
7.661354,45.078743,1247
7.663723,45.078262,245
7.660809,45.077816,51
7.663704,45.079868,1513
7.662094,45.078518,2503
7.663651,45.079762,4423
7.664165,45.016495,762
7.665393,45.016747,1185
7.667328,45.015846,755
7.666384,45.014736,929
7.666915,45.014442,568
7.667308,45.01561,802
7.664924,45.015079,100
7.664231,45.014858,217
7.664041,45.016247,818
7.66417,45.015137,807
7.66516,45.015087,797
7.664218,45.055809,1364
7.666132,45.055759,3814
7.664689,45.055012,755
7.665544,45.056015,1554
7.666211,45.055042,7911
7.665545,45.05579,829
7.665754,45.054825,684
7.66453,45.056328,23030
7.667073,45.056789,1301
7.665284,45.056118,801
7.66426,45.055897,6591
7.664604,45.056492,1402
7.66567,45.055996,647
7.666089,45.055107,670
7.664658,45.055321,1275
7.664986,45.073078,5637
7.667095,45.072815,1020
7.664232,45.073505,9739
7.667356,45.072941,2121
7.667238,45.072636,9835
7.665635,45.074238,55
7.664305,45.074272,5967
7.664128,45.073483,74
7.664484,45.072586,40
7.664954,45.073257,3020
7.66434,45.073727,1279
7.664491,45.073223,127
7.66538,45.074703,3816
7.667272,45.072884,2534
7.667212,45.072639,13790
7.664814,45.073635,685
7.666936,45.074757,1032
7.665353,45.074993,8100
7.664712,45.077328,903
7.66632,45.07552,283
7.663961,45.075623,991
7.664314,45.075253,823
7.666423,45.076397,1297
7.66486,45.07592,9412
7.665351,45.077271,698
7.667262,45.076683,299
7.664563,45.076839,819
7.664789,45.074944,2348
7.6642,45.074951,143
7.665471,45.075222,5746
7.664111,45.080379,595
7.664305,45.080887,758
7.667073,45.080063,1156
7.665815,45.080082,4129
7.664294,45.080719,1400
7.664059,45.081738,1400
7.664415,45.08181,828
7.664392,45.081051,999
7.666423,45.08215,5296
7.664621,45.082294,153
7.664583,45.082291,1781
7.666915,45.080746,855
7.665526,45.080547,1282
7.665129,45.081608,1013
7.665075,45.083733,274
7.664837,45.084003,1732
7.666759,45.083405,204
7.666098,45.084709,1181
7.666387,45.084942,911
7.665763,45.082825,1340
7.66633,45.082596,2173
7.666793,45.082741,5416
7.667256,45.083191,145
7.665052,45.083725,2732
7.666142,45.083214,57
7.667849,45.037533,2175
7.669621,45.039127,1038
7.667943,45.038528,210
7.668218,45.037266,958
7.667743,45.037674,676
7.667528,45.038509,5258
7.667547,45.038033,2587
7.668806,45.037701,4044
7.66741,45.038921,2202
7.668023,45.039478,199
7.669257,45.037518,1265
7.67039,45.045063,1671
7.66985,45.04565,805
7.67073,45.045517,715
7.669515,45.04673,779
7.66953,45.044815,808
7.66946,45.046642,815
7.670636,45.044968,657
7.669062,45.046322,746
7.669805,45.045685,20123
7.670024,45.045219,392
7.670705,45.045307,5810
7.670444,45.045509,2814
7.669682,45.046246,4477
